"i","psi_true","tmle_sl","tmle_se_sl","tmle_lower_sl","tmle_upper_sl","cvtmle_sl","cvtmle_se_sl","cvtmle_lower_sl","cvtmle_upper_sl","cvaiptw_sl","cvaiptw_se_sl","cvaiptw_lower_sl","cvaiptw_upper_sl","tmle_hal","tmle_se_hal","tmle_lower_hal","tmle_upper_hal","cvtmle_hal","cvtmle_se_hal","cvtmle_lower_hal","cvtmle_upper_hal","cvaiptw_hal","cvaiptw_se_hal","cvaiptw_lower_hal","cvaiptw_upper_hal"
11,0.1153,0.126060239401724,0.0188804668427047,0.0890552043787207,0.163065274424728,0.124983414753148,0.0193035911077562,0.0871490714096587,0.162817758096638,0.124876859860787,0.611009381910423,0.0870061060168417,0.162747613704732,0.134347177943175,0.0176627039159282,0.0997289143983617,0.168965441487989,0.138098284057204,0.0191479237806625,0.100569043068388,0.175627525046021,0.138098382854141,0.605511312471755,0.100568402884531,0.175628362823751
12,0.1153,0.0936081979286048,0.0186168908326475,0.0571197623925018,0.130096633464708,0.0957875029457466,0.019396205221925,0.0577716392740258,0.133803366617467,0.0951475640533209,0.61247130560285,0.0571861992401607,0.133108928866481,0.0940244245106507,0.0169921377543307,0.0607204464918191,0.127328402529482,0.0938225562283139,0.0183290109971035,0.0578983548017524,0.129746757654875,0.0937423021058797,0.579916240332649,0.0577987211430534,0.129685883068706
13,0.1153,0.140641513976857,0.0168382588391881,0.107639133089685,0.173643894864029,0.141921138725824,0.0173262790054233,0.107962255889102,0.175880021562546,0.142354679919362,0.549545265923164,0.108293511452832,0.176415848385892,0.139193140943845,0.0161553901362554,0.107529158120591,0.170857123767099,0.136118869963006,0.017419259983388,0.101977747758226,0.170259992167786,0.13606726953701,0.551040587653886,0.101913420069404,0.170221119004615
14,0.1153,0.117075196852244,0.0168292230025805,0.0840905258793932,0.150059867825095,0.11051251905916,0.0178165213905715,0.0755927788038524,0.145432259314468,0.110722852792827,0.562669032301128,0.0758482648589044,0.14559744072675,0.117740902451419,0.0154940011101218,0.0873732182991569,0.148108586603681,0.118282927250529,0.0169739502444677,0.0850145960959973,0.15155125840506,0.118230871648616,0.53691078194626,0.0849527966120729,0.151508946685159
15,0.1153,0.137079096533211,0.0171195350068651,0.103525424487683,0.170632768578739,0.138048099461764,0.017625466519661,0.103502819872512,0.172593379051016,0.137714566941032,0.557521185641527,0.103159045848707,0.172270088033358,0.142210623889318,0.0158142914385124,0.111215182228814,0.173206065549823,0.145225658756231,0.0172010708244349,0.111512179444816,0.178939138067646,0.145178255619641,0.544112128615703,0.111453836492258,0.178902674747024
16,0.1153,0.121249882383152,0.0165355302575508,0.0888408386130804,0.153658926153224,0.116221577467223,0.0174073265478824,0.0821038443662451,0.1503393105682,0.116589845650878,0.550268996960578,0.0824838198699128,0.150695871431843,0.118017486508082,0.0155551412051549,0.0875299699715432,0.14850500304462,0.115108461118258,0.0170069180940111,0.0817755141659733,0.148441408070542,0.114989182066159,0.53877118910859,0.0815957977990538,0.148382566333263
17,0.1153,0.134077732676768,0.0171650706890181,0.100434812334209,0.167720653019328,0.131986012398956,0.0176019543360837,0.0974868158427132,0.166485208955199,0.132449119481259,0.557358993226821,0.0979036511789466,0.166994587783571,0.137252531980863,0.0159822549102834,0.105927887964969,0.168577175996756,0.133395616137102,0.0179824601840777,0.0981506418228837,0.168640590451319,0.133321269277943,0.569879110482933,0.0979997960684376,0.168642742487448
18,0.1153,0.0844622260759666,0.0170107379756703,0.0511217922932049,0.117802659858728,0.0850956235849882,0.0177679207936724,0.0502711387492299,0.119920108420746,0.0840859262691743,0.562984325418196,0.0491917962653938,0.118980056272955,0.085518990149045,0.0162105923321353,0.0537468130099987,0.117291167288091,0.0872038250253297,0.0173784832675002,0.0531426237150972,0.121265026335562,0.0871249788784142,0.549737609511129,0.0530518888327905,0.121198068924038
19,0.1153,0.131861466839572,0.0183442590483645,0.0959073797817048,0.16781555389744,0.134187349805881,0.019083618841094,0.0967841441826463,0.171590555429115,0.136253754498643,0.607709716709818,0.0985875160226761,0.17391999297461,0.13481938925884,0.016493175700002,0.102493358896145,0.167145419621535,0.136668169738004,0.0179434269742047,0.101499699109338,0.17183664036667,0.136682079694717,0.567331411771042,0.101518514487352,0.171845644902082
20,0.1153,0.109721224190384,0.0187579290971348,0.0729563587354437,0.146486089645324,0.110095490111658,0.0189920780107896,0.0728717012189353,0.147319279004381,0.109581344047143,0.601307440050328,0.0723119227896845,0.146850765304601,0.116297823132073,0.0164947336874913,0.0839687391700103,0.148626907094135,0.113167019604852,0.0180971158111876,0.0776973243908736,0.14863671481883,0.112866901676624,0.572910523017338,0.0773575395716467,0.148376263781601
