"i","psi_true","tmle_sl","tmle_se_sl","tmle_lower_sl","tmle_upper_sl","cvtmle_sl","cvtmle_se_sl","cvtmle_lower_sl","cvtmle_upper_sl","cvaiptw_sl","cvaiptw_se_sl","cvaiptw_lower_sl","cvaiptw_upper_sl","tmle_underhal","tmle_lower_underhal","tmle_upper_underhal"
63,0.1153,0.161513541293838,0.0308800477365706,0.100989759889282,0.222037322698394,0.113730757019777,0.0383078531488625,0.0386487445229572,0.188812769516597,0.138316376094948,0.907644963010068,0.0820599584530826,0.194572793736813,0.154179406952757,0.097808404395974,0.21055040950954
64,0.1153,0.109138317941928,0.0253519925004347,0.0594493257047465,0.15882731017911,0.10252804154203,0.0261693725099305,0.0512370139245538,0.153819069159506,0.109441323604435,0.724191407307977,0.064555475147723,0.154327172061147,0.11352271482481,0.0650591330519418,0.161986296597677
65,0.1153,0.131230720983091,0.0374222229029557,0.0578845118718676,0.204576930094314,0.144150557187007,0.029428915404836,0.0864709428894528,0.201830171484562,0.144897033449963,0.765712657756155,0.0974376712280467,0.19235639567188,0.140758849321949,0.0718859765233117,0.209631722120586
66,0.1153,0.12437062273065,0.0258560565225659,0.0736936831641889,0.175047562297111,0.120097776160438,0.0266794455562948,0.0678070237426034,0.172388528578274,0.12077574733831,0.727197301765958,0.0757035916128893,0.16584790306373,0.120893589916487,0.068892317046417,0.172894862786558
67,0.1153,0.102362827277782,0.0249192108176902,0.0535220715519485,0.151203583003616,0.0792330729602133,0.0279661030772802,0.0244205181408093,0.134045627779617,0.0887161634658368,0.784866675778959,0.040069622907319,0.137362704024355,0.102921252970622,0.0543498246169984,0.151492681324245
68,0.1153,0.13476705147722,0.0273048158966191,0.0812505957153494,0.18828350723909,0.134188620900367,0.0277415532443482,0.0798161756662445,0.18856106613449,0.1366240414975,0.746500052222453,0.0903554889037313,0.182892594091269,0.161401195313487,0.111485657534352,0.211316733092622
69,0.1153,0.124568973789585,0.0252494283780641,0.0750810035383558,0.174056944040814,0.114421718090207,0.026105041214623,0.063256777494612,0.165586658685802,0.120982024655574,0.710997704021821,0.076913930400733,0.165050118910414,0.125437527277914,0.0766301899856337,0.174244864570194
70,0.1153,0.102002083325895,0.0281495056651102,0.0468300660396726,0.157174100612117,0.0941030199871584,0.0302307207359934,0.0348518961179231,0.153354143856394,0.0990982832685998,0.83539035307366,0.0473202527481177,0.150876313789082,0.103522914137265,0.0488337320736725,0.158212096200858
71,0.1153,0.174160005204114,0.027661981065442,0.119943518574819,0.228376491833409,0.148132591929214,0.032558724421575,0.0843186646803619,0.211946519178065,0.162953766602374,0.833399557887551,0.111299126845895,0.214608406358853,0.174162931189721,0.118882519673184,0.229443342706258
72,0.1153,0.133051362046988,0.0264536318792427,0.0812031963033915,0.184899527790584,0.125408091626341,0.0274437246777776,0.0716193796562634,0.179196803596418,0.128343411911897,0.734912720574895,0.0827930495743249,0.173893774249469,0.136306658011335,0.0821485540855893,0.190464761937081
73,0.1153,0.117307116934,0.0234121306509835,0.0714201840567261,0.163194049811274,0.110638162010469,0.0241260448266994,0.0633519830607397,0.157924340960199,0.114719759180869,0.667622771974115,0.0733400710670935,0.156099447294644,0.121583252427207,0.0752449467094803,0.167921558144934
74,0.1153,0.110307881432501,0.026253637974824,0.0588516965386934,0.161764066326309,0.103444297313313,0.0272141748112514,0.0501054948142836,0.156783099812343,0.109739798996212,0.763851425919882,0.0623957971186773,0.157083800873746,0.111320216235119,0.058666298939041,0.163974133531196
75,0.1153,0.135601067355241,0.0246952459560336,0.087199274692057,0.184002860018426,0.130944341839954,0.0255989471035182,0.0807713274749119,0.181117356204995,0.131688424774591,0.714334620090488,0.087413506319049,0.175963343230132,0.135439167151794,0.0845061597047776,0.186372174598811
76,0.1153,0.0972493470068221,0.0272980671764389,0.0437461184934469,0.150752575520197,0.0923974130093094,0.0273652578857743,0.038762493125541,0.146032332893078,0.0942354979079018,0.766991523629753,0.0466968707579294,0.141774125057874,0.10200363073707,0.0473650961859347,0.156642165288205
77,0.1153,0.0946821962395494,0.0276067109551019,0.0405740370359422,0.148790355443156,0.0865209501977265,0.0280947751850007,0.0314562026813756,0.141585697714077,0.0890678037266008,0.796023486938487,0.0397297568481885,0.138405850605013,0.0906754206172951,0.0364840030855728,0.144866838149017
78,0.1153,0.0970050048873095,0.0270579434640465,0.0439724102020574,0.150037599572562,0.0805911956847393,0.0286745544947809,0.0243901016022376,0.136792289767241,0.0855584217547051,0.820889137662644,0.034679185877198,0.136437657632212,0.0925090638319507,0.0392682467969537,0.145749880866948
79,0.1153,0.148522105587115,0.0321047041813802,0.0855980416572971,0.211446169516932,0.140112120771683,0.0329363464448178,0.0755580679575062,0.20466617358586,0.153421129436433,0.787343404720097,0.104621079627738,0.202221179245128,0.161151107652216,0.102111692970104,0.220190522334328
80,0.1153,0.105277183690338,0.0295359247595265,0.0473878349115816,0.163166532469095,0.0983720772237536,0.0301297147486014,0.0393189214520295,0.157425232995478,0.0996372062081565,0.817026432586706,0.0489973832716508,0.150277029144662,0.111246846028251,0.0518374754085298,0.170656216647971
81,0.1153,0.142320364612323,0.0263692759881346,0.0906375333771822,0.194003195847464,0.136374561634591,0.0271635834274813,0.0831349164256781,0.189614206843503,0.145116165366735,0.754956450473494,0.0983234797791812,0.191908850954289,0.144685623845377,0.095109152903151,0.194262094787603
82,0.1153,0.100062907175958,0.0271944519163892,0.0467627608405292,0.153363053511387,0.100922147622591,0.0283250546359944,0.0454060606759126,0.156438234569269,0.103280479344916,0.792564410776227,0.0541568282282489,0.152404130461582,0.103605050995663,0.0504672841461202,0.156742817845206
83,0.1153,0.119544036070388,0.0277802226903669,0.0650958001147668,0.17399227202601,0.112336762114274,0.0289916219624825,0.0555142272144074,0.16915929701414,0.114864804419777,0.803485149385455,0.0650642789114748,0.164665329928079,0.120547765477403,0.063845835020033,0.177249695934774
84,0.1153,0.134718002262917,0.0259400676696683,0.0838764038738357,0.185559600651999,0.103540263058351,0.0321572636115679,0.0405131845383171,0.166567341578384,0.122522906032973,0.733251120584502,0.0770755307297838,0.167970281336162,0.130740095080323,0.0797020386843891,0.181778151476256
85,0.1153,0.135945581561095,0.031294181243638,0.0746101133978953,0.197281049724294,0.111580824141482,0.0369895661430335,0.0390826066973744,0.18407904158559,0.131094700473841,0.892355757805529,0.0757859175883522,0.186403483359329,0.145321724418332,0.0896471306922132,0.200996318144451
86,0.1153,0.113949663457035,0.0254418185766846,0.0640846153455313,0.163814711568539,0.106738439366205,0.0272184933152355,0.0533911727548989,0.16008570597751,0.11102534350724,0.74703829446512,0.0647234303136443,0.157327256700836,0.116805309177899,0.0665437539943414,0.167066864361457
87,0.1153,0.114454631896818,0.0273881901475711,0.0607747656058436,0.168134498187792,0.0987506438565477,0.0317894335343439,0.0364444990403039,0.161056788672792,0.111135427455091,0.82952261850321,0.0597210828911879,0.162549772018993,0.112229232541463,0.0458081653827904,0.178650299700135
88,0.1153,0.145957725160688,0.0260026320667257,0.0949935028066591,0.196921947514716,0.133681615222319,0.0286108828150535,0.0776053153389187,0.18975791510572,0.138544918489529,0.75185038866713,0.0919447486072577,0.1851450883718,0.144213688546563,0.0919400778434795,0.196487299249646
89,0.1153,0.106577389893789,0.0293263997144999,0.0490987026571436,0.164056077130434,0.0805086105492235,0.0320743364805483,0.0176440662193297,0.143373154879117,0.0894000839461513,0.889188368792654,0.0342876178655857,0.144512550026717,0.10407057344115,0.047307693973917,0.160833452908384
90,0.1153,0.0890514388746548,0.0318899811986099,0.02654822425772,0.15155465349159,0.0807950218837413,0.0327292042623122,0.0166469602869546,0.144943083480528,0.0831063009871195,0.917805079529677,0.0262201527991586,0.13999244917508,0.0934486002974504,0.0313472584252363,0.155549942169664
91,0.1153,0.111069710404925,0.0263928426981755,0.0593406892668703,0.16279873154298,0.0972891460197456,0.0281221388433157,0.0421707667186119,0.152407525320879,0.102163868215938,0.77465547140583,0.0541502246614826,0.150177511770394,0.104575784947734,0.049619505068798,0.15953206482667
92,0.1153,0.125442803089001,0.0259333904070273,0.0746142918942112,0.176271314283791,0.11666478917588,0.0272651493455723,0.0632260784254522,0.170103499926307,0.117430729584449,0.750156007580389,0.0709355785299623,0.163925880638935,0.12294495841201,0.0696948366603885,0.176195080163632
93,0.1153,0.0903248316795791,0.0313559131136088,0.0288683712745386,0.15178129208462,0.083002860409884,0.0303846512749015,0.0234500382282679,0.1425556825915,0.088279760032048,0.834910023525191,0.0365315006454183,0.140028019418678,0.100470975262723,0.0459561501190012,0.154985800406446
94,0.1153,0.130015196839307,0.0239413308142701,0.0830910507013785,0.176939342977235,0.122032444777215,0.0248946388658869,0.0732398491919459,0.170825040362485,0.129276102806996,0.706777444233938,0.0854695829638033,0.173082622650189,0.134809126405423,0.0880912644684518,0.181526988342394
95,0.1153,0.136483149404984,0.0295547887536741,0.0785568278770938,0.194409470932875,0.121868684781689,0.0316770972582786,0.0597827150206901,0.183954654542687,0.134877328767416,0.794277464268114,0.0856475014953036,0.184107156039529,0.13649616720284,0.0792871301554596,0.193705204250221
96,0.1153,0.0969372034516574,0.0268106401178328,0.0443893144182406,0.149485092485074,0.0919572047037495,0.0273585762218821,0.0383353806405667,0.145579028766932,0.0948375703837849,0.770053130066403,0.0471091829008912,0.142565957866679,0.101911565837683,0.0503237019369593,0.153499429738406
97,0.1153,0.107978920607091,0.0274584691239581,0.054161310053528,0.161796531160654,0.0984139460032647,0.0282311523016596,0.0430819042499467,0.153745987756583,0.104352007887155,0.783545616911006,0.0557873474055768,0.152916668368733,0.115063902130336,0.0605944937303457,0.169533310530325
98,0.1153,0.121088810969235,0.0254142654242245,0.0712777660442133,0.170899855894256,0.120064033943987,0.0255277671322313,0.070030529759088,0.170097538128886,0.120629383552356,0.702874412822547,0.0770647761023305,0.164193991002381,0.126574586643796,0.0773565702787107,0.175792603008881
99,0.1153,0.134895890186774,0.0304158469448942,0.0752819256154986,0.194509854758049,0.126810408766168,0.0325716937993881,0.0629710620039008,0.190649755528435,0.13010861566647,0.815872210233064,0.0795403321726145,0.180676899160325,0.144908294862623,0.0864058851421578,0.203410704583088
100,0.1153,0.112912441154368,0.027416811625959,0.0591764777965689,0.166648404512166,0.100078174689587,0.0283507897541036,0.0445116478382772,0.155644701540898,0.1054353627216,0.778320730131711,0.0571945440777073,0.153676181365492,0.11895126421186,0.0640594825965762,0.173843045827143
101,0.1153,0.130877347068073,0.0263954451308653,0.0791432252556741,0.182611468880473,0.111379808130097,0.0274963345214339,0.0574879827612216,0.165271633498973,0.114167322499931,0.732159925727334,0.0687875801546887,0.159547064845174,0.130120209891447,0.0710248900376003,0.189215529745295
102,0.1153,0.0842382003353721,0.0283939854114995,0.0285870115512774,0.139889389119467,0.0849169821490197,0.0282860982209751,0.0294772483727459,0.140356715925293,0.0921627968453625,0.807864274541708,0.0420908503478676,0.142234743342858,0.0921843467734083,0.0372733703085689,0.147095323238248
103,0.1153,0.111795531117812,0.0288603019078358,0.0552303787955009,0.168360683440123,0.105355762987254,0.0290360560966112,0.0484461387848116,0.162265387189697,0.113365810273015,0.782320595243277,0.0648770774210371,0.161854543124993,0.122987741614375,0.0696920620904715,0.176283421138279
104,0.1153,0.0573067882443106,0.0285695927987574,0.00131141530577113,0.11330216118285,0.0432014638578804,0.0302157707089077,-0.0160203584966989,0.10242328621246,0.0471817341063321,0.897811815162794,-0.0084652187177086,0.102828686930373,0.0618658908821306,0.00758775448205575,0.116144027282205
105,0.1153,0.134683327038694,0.0275753269563694,0.0806366793422931,0.188729974735094,0.128323745332178,0.0284773641137893,0.0725091372945176,0.184138353369839,0.139850215429903,0.775127989842784,0.0918072848793021,0.187893145980504,0.143116206680746,0.0897112235807639,0.196521189780729
106,0.1153,0.108546710781588,0.0241683532272137,0.0611776088906073,0.15591581267257,0.10890005564729,0.024354343782658,0.0611664189661731,0.156633692328406,0.112799874983911,0.683852200880774,0.070414276444947,0.155185473522875,0.113105892556036,0.0667262849603638,0.159485500151709
107,0.1153,0.0798834258355235,0.0263145727220722,0.0283078110317019,0.131459040639345,0.0754293862822652,0.0273255652238384,0.0218722625863418,0.128986509978189,0.0775112926112859,0.79198604424806,0.0284234890234269,0.126599096199145,0.0822459028293913,0.0299687278646482,0.134523077794134
108,0.1153,0.162869099662689,0.0316742544036513,0.100788701794373,0.224949497531004,0.157927689251766,0.0308143650201847,0.0975326436057335,0.218322734897799,0.163964909873751,0.779346857760646,0.1156604911805,0.212269328567001,0.169272326639123,0.109098591829445,0.229446061448802
109,0.1153,0.121201093849557,0.0271023096658546,0.0680815430066301,0.174320644692484,0.114997616111596,0.0276799606385881,0.0607458901664769,0.169249342056715,0.118989928289304,0.76176733148384,0.0717750999231942,0.166204756655413,0.123032945613351,0.0690595510210061,0.177006340205696
110,0.1153,0.117278008197267,0.0247593918960828,0.068750491801832,0.165805524592702,0.110907467238767,0.0258438284413392,0.0602544942711102,0.161560440206424,0.118519861047558,0.71777766114239,0.0740315406967075,0.163008181398408,0.122785736390176,0.0749499710172642,0.170621501763089
111,0.1153,0.115571787180402,0.0310227135561482,0.0547683859076488,0.176375188453155,0.111652132025739,0.0317134228617967,0.0494949653901284,0.17380929866135,0.116566444997998,0.847592464605907,0.0640321197692918,0.169100770226704,0.1221836005823,0.0613621378283676,0.183005063336232
112,0.1153,0.101631732400617,0.0286829932815894,0.0454140985998975,0.157849366201337,0.0920363531842555,0.0301937884437231,0.0328576152777367,0.151215091090774,0.0934003678056055,0.852292723849903,0.0405747174907352,0.146226018120476,0.103127566542498,0.0449536162390409,0.161301516845955
113,0.1153,0.0965886975117022,0.026728792280383,0.0442012272918993,0.148976167731505,0.0930122807036043,0.0274591748500591,0.0391932869523004,0.146831274454908,0.094280188859598,0.777457879747421,0.046092850236594,0.142467527482602,0.101013755985111,0.0494002823932897,0.152627229576933
114,0.1153,0.135532799536823,0.0260365658004164,0.0845020682868996,0.186563530786746,0.120408662150433,0.027454201568431,0.0665994158520056,0.174217908448861,0.133932522645109,0.738200248458919,0.0881783972182339,0.179686648071983,0.144178848410716,0.094333866936022,0.19402382988541
115,0.1153,0.11539025866236,0.0347805143200916,0.0472217032312012,0.183558814093519,0.110080263434512,0.0344242393977534,0.0426099940197308,0.177550532849294,0.123509266520586,0.878146146020288,0.0690812044980964,0.177937328543075,0.135866599513908,0.0777366400131797,0.193996559014637
116,0.1153,0.102934031840686,0.0258842124761813,0.0522019076191884,0.153666156062184,0.101500564985349,0.0259822231481107,0.0505763433767694,0.152424786593929,0.102968075170909,0.728613248399023,0.0578081581639364,0.148127992177882,0.104501133123209,0.0533714682548762,0.155630797991542
117,0.1153,0.145287961045658,0.029025682986557,0.0883986677653295,0.202177254325987,0.132135953040148,0.0301350908756108,0.0730722602531092,0.191199645827187,0.13955089015849,0.788530182738169,0.0906772830861583,0.188424497230821,0.150312270926307,0.0965701525494259,0.204054389303188
118,0.1153,0.12430508299404,0.0313564925815752,0.0628474868526551,0.185762679135425,0.119844252632998,0.0316682210872633,0.0577756798475101,0.181912825418486,0.124350708200967,0.852650768665243,0.0715028660385277,0.177198550363407,0.131681681153627,0.0735745813730375,0.189788780934217
119,0.1153,0.0935330018245955,0.0276932367665085,0.0392552551468984,0.147810748502293,0.0870303079393785,0.0287158798682599,0.0307482176132104,0.143312398265547,0.093770354248378,0.824241001357933,0.0426833677066734,0.144857340790083,0.0984840384728275,0.0460213904514744,0.150946686494181
120,0.1153,0.114243051492248,0.0290492820836625,0.0573075048315244,0.171178598152971,0.104163431430504,0.0299477028228015,0.0454670124781044,0.162859850382903,0.111758389067924,0.818245514567172,0.0610430066474482,0.162473771488399,0.123136205400168,0.0685588558103186,0.177713554990018
121,0.1153,0.130890695044119,0.0300525207750037,0.07198883668047,0.189792553407768,0.120637942635312,0.0314323922978187,0.0590315857836534,0.182244299486971,0.122644855143869,0.825388903664726,0.071486720880076,0.173802989407661,0.132012992527637,0.0696278251985045,0.194398159856769
122,0.1153,0.136903395482382,0.0262262176532848,0.0855009534312354,0.188305837533529,0.132866597311947,0.0267380897229289,0.0804609044396054,0.185272290184288,0.138855248452286,0.71745734588708,0.0943867814466466,0.183323715457925,0.144246324211699,0.0941274664027439,0.194365182020655
123,0.1153,0.138258771984561,0.0248860591949579,0.0894829922453115,0.18703455172381,0.132478601363309,0.0255113223582931,0.0824773283430628,0.182479874383555,0.13847393749336,0.698510220444381,0.095179825489353,0.181768049497367,0.142922556686689,0.0951117046867947,0.190733408686583
124,0.1153,0.128979892842879,0.0258557189796385,0.0783036148483993,0.179656170837359,0.125408908096238,0.026070274504007,0.0743121090013114,0.176505707191165,0.126386942631576,0.713468388118659,0.08216571378989,0.170608171473262,0.13210142839964,0.0815469410452041,0.182655915754077
125,0.1153,0.103204946932694,0.0242233276694293,0.0557280971148996,0.150681796750488,0.0944558140260633,0.0259574639648624,0.0435801195249367,0.14533150852719,0.1005641221275,0.733551423900948,0.0550981338319207,0.146030110423078,0.107624450485148,0.0613862433454239,0.153862657624872
126,0.1153,0.102302235315669,0.0297088092548364,0.0440740391526192,0.160530431478718,0.0945807786960164,0.0308512242374767,0.0341134903115929,0.15504806708044,0.098387629442645,0.870744405873236,0.0444183320274184,0.152356926857872,0.104159182335857,0.0455097610954535,0.16280860357626
127,0.1153,0.128137639945108,0.0296750783806991,0.0699755550805345,0.186299724809681,0.117621738883156,0.0310735549899862,0.0567186902311586,0.178524787535154,0.136169680903976,0.794934678360779,0.0868991190803769,0.185440242727575,0.134783940992998,0.0805269937588206,0.189040888227176
128,0.1153,0.17453128104931,0.0284625786463799,0.118745651995267,0.230316910103353,0.172714150896593,0.0285296668551012,0.116797031369669,0.228631270423518,0.1771002575257,0.7327589517469,0.131683387163106,0.222517127888293,0.179747208399562,0.122534416283469,0.236960000515655
129,0.1153,0.149857961819346,0.026617273584133,0.097689064227796,0.202026859410896,0.143640942263335,0.0270970836437345,0.0905316342355464,0.196750250291124,0.147407894016521,0.715006447468397,0.10309133526869,0.191724452764352,0.153440085651517,0.10164674166006,0.205233429642974
130,0.1153,0.124619036680442,0.0283053761309718,0.0691415188948775,0.180096554466006,0.119890490226999,0.0289060073515972,0.063235756881018,0.176545223572979,0.12380687033366,0.780387665949572,0.0754379416805161,0.172175798986805,0.129953141504641,0.0759887215706125,0.18391756143867
131,0.1153,0.138402385524077,0.0263935164447325,0.0866720438670358,0.190132727181118,0.135973788531024,0.0267514526929339,0.0835419047187466,0.188405672343302,0.139022385243661,0.712591152336879,0.0948555280390374,0.183189242448285,0.142598403947475,0.0918635612737715,0.193333246621179
132,0.1153,0.13221342294924,0.029442328713641,0.0745075190495142,0.189919326848966,0.114537610885955,0.0305247506421546,0.0547101989902662,0.174365022781644,0.125127496946623,0.823088573864325,0.074111938600991,0.176143055292254,0.122849744292896,0.0638864366164568,0.181813051969335
133,0.1153,0.147043180264288,0.0274279472651749,0.0932853914546814,0.200800969073895,0.107730529154591,0.0430309684163084,0.0233913808387458,0.192069677470436,0.140492694411362,0.809929323902546,0.0902927548284333,0.190692633994291,0.141816668358708,0.0874832924964037,0.196150044221013
134,0.1153,0.0910805457697231,0.0237274454254004,0.0445756072907986,0.137585484248648,0.0861108188327778,0.0238285685096196,0.0394076827507781,0.132813954914778,0.0868058116679101,0.686147797050227,0.0442779306042708,0.129333692731549,0.0951730696106506,0.0476377347010844,0.142708404520217
135,0.1153,0.120599593847698,0.0253542786514358,0.0709061208368906,0.170293066858504,0.112635374543536,0.0258436826042239,0.0619826874113728,0.163288061675699,0.116383195110978,0.70501339943289,0.0726860118973166,0.16008037832464,0.123911339807737,0.0742173030122002,0.173605376603274
136,0.1153,0.0903974497407862,0.0234892900013858,0.0443592873156532,0.136435612165919,0.0805853362427374,0.0250421505626536,0.0315036230445069,0.129667049440968,0.0838877362268285,0.727415362507213,0.0388020649566396,0.128973407497017,0.0937881846860192,0.0477645899281668,0.139811779443872
137,0.1153,0.163645826810923,0.0258477286190988,0.112985209635324,0.214306443986522,0.117042184701925,0.0317225684171023,0.0548670931072967,0.179217276296553,0.148599456292564,0.779156277378703,0.100306849893765,0.196892062691363,0.16430677974757,0.109095264757844,0.219518294737297
138,0.1153,0.142424029317111,0.0315247785052076,0.0806365988263014,0.20421145980792,0.121230047960312,0.0327769629303514,0.0569883810942189,0.185471714826405,0.125039366185495,0.805814180227674,0.0750944858500304,0.174984246520961,0.136837411840226,0.0767863485944655,0.196888475085986
139,0.1153,0.128019505441278,0.0263434879273323,0.0763872178765406,0.179651793006015,0.114201220492377,0.0286039026289598,0.0581386015223248,0.170263839462428,0.122399640927828,0.776144809126488,0.0742936872650834,0.170505594590572,0.133474321254455,0.0831983100243226,0.183750332484588
140,0.1153,0.128052549201384,0.0265928058320227,0.0759316075227531,0.180173490880016,0.0928858354240452,0.0345940025625713,0.0250828363203191,0.160688834527771,0.120122736001926,0.812650783190179,0.0697541186247933,0.170491353379058,0.11419281889114,0.0575927930288274,0.170792844753453
141,0.1153,0.109798813916136,0.0285908788241646,0.0537617211344246,0.165835906697848,0.103021327784943,0.0292717976936104,0.0456496585427242,0.160392997027162,0.109703817749847,0.79843812410689,0.0602161101092035,0.15919152539049,0.11803070491144,0.0644706341323047,0.171590775690575
142,0.1153,0.1333997872402,0.0270658725135827,0.0803516519034253,0.186447922576975,0.121132098960391,0.0289070104040897,0.064475399667651,0.177788798253132,0.132705954600647,0.774899677308646,0.0846771750075203,0.180734734193773,0.138095364937606,0.0871099322243558,0.189080797650857
143,0.1153,0.125428928645939,0.0286312903120501,0.0693126308034104,0.181545226488468,0.121189476802446,0.0292394925600745,0.0638811244584726,0.178497829146418,0.122994374583724,0.799813173696176,0.0734214404865632,0.172567308680884,0.126761488281685,0.0700511098722514,0.183471866691119
144,0.1153,0.115995362353269,0.0234767710461833,0.0699817366294567,0.16200898807708,0.0950127783866057,0.0269660900606266,0.042160213063914,0.147865343709297,0.103030024628151,0.760526970934634,0.0558920746053651,0.150167974650936,0.112355203908026,0.0646099327074718,0.160100475108581
145,0.1153,0.113872178083961,0.0240638789217632,0.0667078420689729,0.16103651409895,0.111132589458347,0.0244027113968321,0.0633041539954308,0.158961024921263,0.113822594066126,0.696461838541938,0.0706554420877788,0.156989746044473,0.118709039639458,0.0714022581736641,0.166015821105252
146,0.1153,0.103528455769217,0.0270730855132398,0.0504661832128936,0.15659072832554,0.0922855503257455,0.0296161773444133,0.0342389093709444,0.150332191280547,0.101983226560557,0.829835524705474,0.050549487869309,0.153416965251806,0.107877209305699,0.0554387118889816,0.160315706722416
147,0.1153,0.086544425801066,0.0294817960754501,0.0287611672936295,0.144327684308503,0.0703527159130993,0.0329729147867634,0.00572699046573485,0.134978441360464,0.0816522617035313,0.896361456704784,0.0260952030280503,0.137209320379012,0.0904166527921552,0.0323451437484395,0.148488161835871
148,0.1153,0.0733117736615505,0.0243439363838728,0.0255985351072256,0.121025012215876,0.0696537760865672,0.0252449339408319,0.020174614770444,0.11913293740269,0.0738317772892209,0.733716855477039,0.0283555354383258,0.119308019140116,0.0805813568190727,0.0336972711294599,0.127465442508686
149,0.1153,0.136982722933233,0.0257682442476116,0.0864778922630833,0.187487553603383,0.126115188761331,0.0271131384272725,0.072974413936028,0.179255963586634,0.133637527981097,0.73992671787928,0.0877763948709148,0.17949866109128,0.138332724538213,0.0892682524239137,0.187397196652513
150,0.1153,0.114618184488165,0.0285960870146156,0.0585708838407449,0.170665485135585,0.105193909833968,0.0293865855748969,0.0475972604785658,0.16279055918937,0.109828533507994,0.780481420429082,0.0614537938920063,0.158203273123982,0.115694908694492,0.0596532335701155,0.171736583818868
151,0.1153,0.136257273514447,0.0254881423589305,0.0863014324581133,0.18621311457078,0.133146486640956,0.0265713522146051,0.081067593279801,0.18522538000211,0.135235691218613,0.722416696611974,0.0904598404704506,0.180011541966775,0.139492568175465,0.0891665655674572,0.189818570783472
152,0.1153,0.127845228356896,0.0271908133364073,0.0745522135071863,0.181138243206606,0.120420936129701,0.02793011477422,0.0656789170881596,0.175162955171242,0.126378023811188,0.767199685336236,0.0788264946649786,0.173929552957397,0.134116870510512,0.0823840533736223,0.185849687647403
153,0.1153,0.155478788515286,0.0280608433361638,0.100480546200584,0.210477030829988,0.133056722782775,0.0310229572981056,0.0722528437845635,0.193860601780986,0.147865426523188,0.781121981893611,0.0994509844962987,0.196279868550076,0.157952436397836,0.102886811429619,0.213018061366052
154,0.1153,0.11658600012101,0.0298476476171812,0.0580856857680922,0.175086314473928,0.119024183183192,0.0285466320134997,0.0630738125568139,0.174974553809569,0.119444392640253,0.762928953026183,0.0721575662250262,0.16673121905548,0.126695468823814,0.0720931895778112,0.181297748069817
155,0.1153,0.0976305679312895,0.0265918925936023,0.0455114161670717,0.149749719695507,0.0949381526348235,0.0269302380352946,0.0421558559905553,0.147720449279092,0.0962256443693341,0.754695352090955,0.0494491418271915,0.143002146911477,0.101356917219347,0.0483267896699799,0.154387044768714
156,0.1153,0.131432021008729,0.0262002264305998,0.0800805208179589,0.182783521199499,0.124412751345622,0.0271154957405998,0.0712673562710968,0.177558146420147,0.130131936656239,0.721291743411022,0.0854258112298489,0.17483806208263,0.136636491902307,0.0854242729962579,0.187848710808357
157,0.1153,0.115465478982846,0.0308229035897755,0.0550536980479353,0.175877259917756,0.115091810825024,0.0263397930264769,0.0634667651328896,0.166716856517158,0.118167188406846,0.753477559352361,0.071466165440634,0.164868211373058,0.120037119118632,0.0687862883092135,0.171287949928051
158,0.1153,0.131250319299548,0.0244246046127751,0.0833789739218775,0.179121664677218,0.126563927733798,0.025102352723927,0.0773642204676797,0.175763634999915,0.129404087213323,0.694465202612295,0.0863606880120142,0.172447486414633,0.131022341367962,0.0827896270042817,0.179255055731642
159,0.1153,0.106993958662786,0.0285815261423448,0.0509751968006005,0.163012720524972,0.100753045813278,0.0284032343650964,0.0450837294132389,0.156422362213317,0.109810140365906,0.774454077495341,0.0618089793353451,0.157811301396466,0.120492172078486,0.0714908727917887,0.169493471365183
160,0.1153,0.127761837572272,0.0245042778743189,0.0797343354714456,0.175789339673099,0.12413087189025,0.0247517497213435,0.0756183338820672,0.172643409898432,0.125378475261645,0.697947733953923,0.0821192265315118,0.168637723991779,0.130311781441612,0.0812119975248873,0.179411565358336
161,0.1153,0.109201691467531,0.0268034211968585,0.0566679512592309,0.161735431675831,0.102625023759784,0.0273420906330056,0.0490355108570634,0.156214536662505,0.109260292277113,0.755761637816656,0.0624177006609869,0.156102883893238,0.118830576432604,0.0695431073403718,0.168118045524837
162,0.1153,0.107675646135666,0.0295164047183479,0.0498245559345962,0.165526736336736,0.100074784325682,0.0302168486850307,0.0408508491767258,0.159298719474639,0.106104488801549,0.845837616412839,0.0536789301907057,0.158530047412391,0.107398554907447,0.049680694451275,0.165116415363619
163,0.1153,0.137096086894602,0.0328765737601942,0.0726591863895472,0.201532987399658,0.139082259022543,0.0313494096465567,0.0776385451786997,0.200525972866387,0.138816867627063,0.82295032263863,0.0878098781811767,0.18982385707295,0.154292835470217,0.0910861310030073,0.217499539937427
164,0.1153,0.149416497891911,0.0290367080381766,0.0925055959074799,0.206327399876342,0.143219961571576,0.0286564360122526,0.0870543790622841,0.199385544080867,0.148011010079431,0.776423889897438,0.0998877588112941,0.196134261347567,0.150117735956171,0.094788437156568,0.205447034755774
165,0.1153,0.0899535818302011,0.0250839654202172,0.0407899130171273,0.139117250643275,0.0870074774764691,0.0254674693504357,0.0370921547722374,0.136922800180701,0.0924110130379886,0.731782717081435,0.0470546503268394,0.137767375749138,0.09616492018798,0.0490572799906957,0.143272560385264
166,0.1153,0.11661019424121,0.0288478547995173,0.0600694378029154,0.173150950679505,0.111473895918207,0.0297319602830688,0.0532003245736167,0.169747467262797,0.114318955482158,0.809083556688538,0.0641714370942536,0.164466473870063,0.115786122475248,0.0584011025011124,0.173171142449384
