"i","psi_true","tmle_sl","tmle_se_sl","tmle_lower_sl","tmle_upper_sl","cvtmle_sl","cvtmle_se_sl","cvtmle_lower_sl","cvtmle_upper_sl","cvaiptw_sl","cvaiptw_se_sl","cvaiptw_lower_sl","cvaiptw_upper_sl","tmle_hal","tmle_se_hal","tmle_lower_hal","tmle_upper_hal","cvtmle_hal","cvtmle_se_hal","cvtmle_lower_hal","cvtmle_upper_hal","cvaiptw_hal","cvaiptw_se_hal","cvaiptw_lower_hal","cvaiptw_upper_hal"
11,0.1153,0.107826265940128,0.0238595810548317,0.0610623463864432,0.154590185493812,0.105597573920848,0.0249111749659168,0.0567725681750752,0.154422579666621,0.101836885289888,0.564739526320603,0.0523352832488792,0.151338487330897,0.11551560284895,0.0218488403719201,0.0726926626160215,0.158338543081878,0.109695609715308,0.0246154648691529,0.061450185109057,0.157941034321558,0.109581157058271,0.550978325672226,0.0612857774372517,0.15787653667929
12,0.1153,0.115139321552888,0.0259009573265398,0.064374378027761,0.165904265078015,0.111422203056433,0.0277924259611397,0.0569500491296031,0.165894356983263,0.10676468342639,0.634802861768131,0.0511217592583727,0.162407607594408,0.122897027961867,0.0237475104135999,0.0763527628287217,0.169441293095013,0.122827390176626,0.026399153487115,0.0710860001195354,0.174568780233716,0.122692763514968,0.591600274836162,0.0708367130573521,0.174548813972584
13,0.1153,0.118538778779459,0.0255462451040728,0.0684690584352432,0.168608499123674,0.108858680588694,0.0281047884824278,0.0537743073700195,0.163943053807369,0.109371254870273,0.626562187156925,0.0544506576798111,0.164291852060735,0.12026910099818,0.0226574451536715,0.0758613245152923,0.164676877481068,0.117518594426551,0.0260274107022481,0.0665058068393124,0.16853138201379,0.117493707764423,0.582546172295205,0.0664312843860753,0.168556131142771
14,0.1153,0.100765620174414,0.0249822893104594,0.0518012328745538,0.149730007474275,0.0984070929265511,0.0261824435099771,0.0470904466197414,0.149723739233361,0.0962085816484245,0.583795016895791,0.0450366922144031,0.147380471082446,0.0939754312509629,0.0221780101492666,0.0505073301096366,0.137443532392289,0.0934706181825316,0.0260856490284826,0.0423436855733535,0.14459755079171,0.0911174807076748,0.586759935849536,0.039685704668782,0.142549256746568
15,0.1153,0.0805298507878374,0.024130331358198,0.0332352703907517,0.127824431184923,0.0761072294415003,0.0285203411295765,0.020208388000734,0.132006070882267,0.0625309136274724,0.667397454515289,0.0040309474362572,0.121030879818688,0.0981112350410203,0.0234924238117064,0.0520669304605245,0.144155539621516,0.097331487914993,0.0254537008414531,0.047443150992488,0.147219824837498,0.0974398371593234,0.570665206502992,0.0474188263492453,0.147460847969401
16,0.1153,0.0891969419436591,0.0231654419362519,0.0437935100626516,0.134600373824667,0.0858786688811948,0.0251015945930315,0.0366804475243277,0.135076890238062,0.0838857625930172,0.554474315255653,0.035283945973997,0.132487579212037,0.0965672833912832,0.0215071848574225,0.05441397566189,0.138720591120676,0.0940742341353877,0.0249137546425749,0.0452441723162735,0.142904295954502,0.0940710938749802,0.557944567217912,0.0451650962599229,0.142977091490038
17,0.1153,0.0806917346061171,0.0228505782560429,0.0359054241983589,0.125478045013875,0.0810607326792697,0.0243867889134552,0.0332635047103168,0.128857960648223,0.0802088010108236,0.538920564477185,0.0329703307583967,0.127447271263251,0.0908629321076321,0.0196633171389465,0.0523235386987078,0.129402325516556,0.0908707478278502,0.023095527994603,0.0456043447544917,0.136137150901209,0.0909218494371103,0.516486738556492,0.0456497907270428,0.136193908147178
18,0.1153,0.10516142667704,0.0249321575662009,0.0562952957904082,0.154027557563671,0.110067108530977,0.0274652501330346,0.0562362074438456,0.163898009618109,0.109570784959328,0.615257886596077,0.0556410534009582,0.163500516517698,0.111020754219083,0.0230079247642455,0.0659260503221547,0.156115458116011,0.111598284506817,0.0263947452873964,0.0598655343624113,0.163331034651222,0.111307133403222,0.590247512669724,0.0595696577775388,0.163044609028905
19,0.1153,0.10558536754484,0.0257867261189668,0.055044313072467,0.156126422017213,0.120168777351443,0.0282051371902653,0.0648877242795116,0.175449830423374,0.119309776981965,0.630405202546366,0.0640523246404475,0.174567229323482,0.113981538281822,0.024105170633221,0.0667362719995163,0.161226804564128,0.123255927687775,0.0277350338289293,0.0688962602730731,0.177615595102476,0.123723083364383,0.620510621114342,0.06933292932515,0.178113237403617
20,0.1153,0.132312642839932,0.0263665490379231,0.0806351563289935,0.18399012935087,0.134621248638072,0.0276360343670126,0.0804556166032162,0.188786880672928,0.134955177378352,0.61795194960428,0.0807893007855188,0.189121053971184,0.145271342669782,0.0226074531777178,0.100961548659279,0.189581136680284,0.145314195744684,0.0260271997205857,0.0943018216739053,0.196326569815463,0.145331148753066,0.581920450924876,0.0943235722710646,0.196338725235068
21,0.1153,0.150292220681166,0.0241562987298218,0.102946745170925,0.197637696191408,0.154054879573443,0.0256646864068734,0.103753018541456,0.204356740605429,0.166375102689283,0.706442326662634,0.104452702556933,0.228297502821633,0.166971742041883,0.0221917814225803,0.123476649700841,0.210466834382926,0.162927705386463,0.0259753426650774,0.112016969276825,0.213838441496102,0.163164394321751,0.58049126240221,0.112282091737171,0.21404669690633
22,0.1153,0.143483049400191,0.0249587416386891,0.0945648146889199,0.192401284111462,0.146403595272562,0.0286128212225237,0.0903234961803321,0.202483694364792,0.156536161002366,0.727105816557547,0.0928025261221661,0.220269795882566,0.143344072170288,0.0214113459568523,0.10137860523433,0.185309539106246,0.141574369567833,0.0248887598978205,0.0927932965482401,0.190355442587426,0.141553616494059,0.556529417917834,0.0927716621843067,0.190335570803812
23,0.1153,0.14370794970535,0.0274421562147615,0.0899223118662957,0.197493587544405,0.143150532347773,0.0286284486186191,0.0870398041220239,0.199261260573522,0.147400914729355,0.666050737261401,0.089018993510125,0.205782835948584,0.146436636881939,0.0237381594829335,0.0999106992361215,0.192962574527757,0.148521801077738,0.026752259227893,0.0960883364859887,0.200955265669488,0.148386326816589,0.598290252088023,0.0959438739979722,0.200828779635206
24,0.1153,0.113889619465407,0.0270856641110441,0.0608026933104118,0.166976545620403,0.0942914299400191,0.0416388457629135,0.0126807918868904,0.175902067993148,0.0773578257021575,1.17369345379316,-0.0255209415170203,0.180236592921335,0.114447765054142,0.0240906239485549,0.0672310097498762,0.161664520358407,0.125695373376834,0.0278361653293744,0.0711374918635573,0.18025325489011,0.12567450354169,0.622873796478792,0.0710772080487563,0.180271799034624
25,0.1153,0.127738913700081,0.0262008088318438,0.0763862720238482,0.179091555376314,0.122890490908478,0.0322812095117439,0.0596204828880678,0.186160498928888,0.1243155491926,0.717182034279877,0.0614517721816576,0.187179326203543,0.144171017785705,0.0228631741392112,0.0993600199005835,0.188982015670827,0.147656741228417,0.0263484323431217,0.0960147627868077,0.199298719670025,0.147678672844384,0.589116346304431,0.096040348322258,0.19931699736651
26,0.1153,0.125035281354176,0.0247357852740378,0.0765540330877455,0.173516529620606,0.123774935809339,0.0263657108166777,0.0720990921818526,0.175450779436825,0.124343888931682,0.591442038303743,0.072501708517672,0.176186069345691,0.126507150845695,0.0220275797704558,0.083333887829019,0.169680413862372,0.132247127646173,0.0249552825975632,0.0833356725309302,0.181158582761416,0.132221032499772,0.559274448524594,0.0831984656485674,0.181243599350976
27,0.1153,0.122325977079726,0.02467890603869,0.0739562100660454,0.170695744093406,0.13996972962148,0.0332176347802375,0.0748643618006093,0.20507509744235,0.146902596240693,0.824159272629983,0.0746618508515055,0.21914334162988,0.124368040262203,0.0216988647339984,0.0818390468781596,0.166897033646246,0.128937614642232,0.0245918593980859,0.0807384559091109,0.177136773375353,0.129307093319115,0.550433538308139,0.0810594664160081,0.177554720222222
28,0.1153,0.106620447247235,0.0265470552011561,0.0545891751573726,0.158651719337098,0.104731420805426,0.0277156830580131,0.0504096802047933,0.159053161406059,0.105671690873291,0.621539853040344,0.0511913206780525,0.16015206106853,0.102056811359701,0.0209213194984581,0.0610517786336674,0.143061844085734,0.108734229057708,0.02448039053607,0.0607535452795352,0.15671491283588,0.10874861799034,0.547391145018751,0.0607676686170398,0.15672956736364
29,0.1153,0.11237018459313,0.0258780702187753,0.0616500989749316,0.163090270211328,0.127958362712676,0.0317844490793735,0.0656619872486567,0.190254738176695,0.121244473289569,0.702508140739236,0.0596669197579237,0.182822026821213,0.124951454507259,0.0226701943620535,0.0805186900351109,0.169384218979406,0.129794038881712,0.0260236077419332,0.0787887049597251,0.180799372803699,0.129764277343222,0.583725815701106,0.0785984536613581,0.180930101025086
30,0.1153,0.157165718805159,0.0251948464572317,0.107784727152968,0.20654671045735,0.16255842381103,0.0267889965937099,0.110052955305392,0.215063892316667,0.164534560303971,0.605118840438512,0.111493555325866,0.217575565282076,0.175133133917928,0.0227756421609235,0.130493695557746,0.21977257227811,0.175065619945021,0.025370772469006,0.125339819645809,0.224791420244233,0.17516882133257,0.567547908141908,0.12542105377132,0.22491658889382
31,0.1153,0.118484348159396,0.0251515387740234,0.0691882380065477,0.167780458312245,0.123987505272059,0.0265249460574205,0.071999566307647,0.175975444236471,0.125951728186082,0.594564456675296,0.0738358557345394,0.178067600637625,0.126949263826437,0.0214313736899669,0.0849445432548829,0.168953984397992,0.131973590334737,0.0254949940493229,0.0820043202120015,0.181942860457473,0.13232449506736,0.570495629126752,0.082318348369678,0.182330641765042
32,0.1153,0.106657306684029,0.0316752141481912,0.0445750277509807,0.168739585617077,0.113778396637023,0.0336910686971952,0.0477451153898561,0.179811677884191,0.10963269938103,0.764786650117267,0.0425961938135253,0.176669204948535,0.122644644815396,0.0264085912556775,0.0708847570718291,0.174404532558964,0.12329369805443,0.0342310821419146,0.0562020099044447,0.190385386204415,0.121537314447819,0.769462048655821,0.0540909921293132,0.188983636766325
33,0.1153,0.108035910000308,0.0250479824725235,0.0589427664687717,0.157129053531845,0.107946299199614,0.0261970015491209,0.0566011196603966,0.159291478738831,0.107618581359312,0.58467893423532,0.0563692131543897,0.158867949564234,0.111475407333088,0.023061610014568,0.0662754822790268,0.15667533238715,0.109528115979235,0.0262974070926985,0.0579861451907579,0.161070086767712,0.109307110170647,0.58829545281486,0.0577407401354037,0.160873480205891
34,0.1153,0.112070609288378,0.023110480885385,0.0667748990876221,0.157366319489134,0.117556257903817,0.0296805484934472,0.0593834518152657,0.175729063992368,0.120155878260517,0.666545222779934,0.0617306134745415,0.178581143046493,0.132483540020312,0.0211150999856728,0.0910987045184307,0.173868375522192,0.126563586258018,0.0238447861989418,0.0798286640890346,0.173298508427002,0.126552478374756,0.533310276828833,0.0798057715168863,0.173299185232625
35,0.1153,0.149560442228869,0.0240380350834657,0.102446759206166,0.196674125251572,0.156788822053809,0.0287482507050216,0.100443286053438,0.21313435805418,0.166651320747249,0.714519624634229,0.10402091423121,0.229281727263288,0.152321644389194,0.0210342456136269,0.111095280544515,0.193548008233872,0.152230464454709,0.0237902180717483,0.105602493849729,0.19885843505969,0.152227714317576,0.531970801840552,0.105598417619122,0.198857011016029
36,0.1153,0.186782241736679,0.0255419605236785,0.136720919015725,0.236843564457632,0.180731322273717,0.0289130072643611,0.124062869350824,0.23739977519661,0.188193218868887,0.650143136084169,0.131205660371235,0.24518077736654,0.201523015487632,0.0225797181870495,0.157267581059951,0.245778449915313,0.207407306150744,0.0274049944204503,0.15369450409014,0.261120108211348,0.208145711568729,0.616359344488915,0.154119432969227,0.26217199016823
37,0.1153,0.0459865569225229,0.0278841119828616,-0.00866529830476763,0.100638412149813,0.0358411649383586,0.0322255788505602,-0.0273198089896951,0.0990021388664122,0.0313073453054833,0.741642689093511,-0.0337005026334069,0.0963151932443735,0.0556354058148149,0.0246101746006578,0.00740034994428317,0.103870461685347,0.0594615044373802,0.0273024806740053,0.00594962562772893,0.112973383247031,0.0594281252166724,0.611161265862896,0.00585747829784954,0.112998772135495
38,0.1153,0.0915085591139424,0.0275292747030043,0.0375521721755444,0.14546494605234,0.0885312621752861,0.029657745035298,0.0304031500434305,0.146659374307142,0.0881235209463027,0.662954632417151,0.0300129852822438,0.146234056610362,0.101948980587454,0.0238596643407061,0.055184897796456,0.148713063378453,0.099717158976805,0.0270220760176119,0.046754863194782,0.152679454758828,0.0992116916875968,0.609832832098196,0.0457574871222718,0.152665896252922
39,0.1153,0.0850264633165992,0.0273213941803531,0.0314775147156849,0.138575411917513,0.0899865514667975,0.0273100809194851,0.0364597764497321,0.143513326483863,0.0896522864507174,0.617118716131012,0.0355594459920289,0.143745126909406,0.108631091524142,0.0224380678153981,0.0646532867232946,0.15260889632499,0.105254041067814,0.0256354497383537,0.0550094828531536,0.155498599282474,0.105231293813806,0.573689217277083,0.0549452167724305,0.155517370855182
40,0.1153,0.076317363711876,0.0279443867266161,0.0215473721576493,0.131087355266103,0.0830026214360264,0.0289129458691931,0.0263342888454518,0.139670954026601,0.0824771356877647,0.645688686651097,0.0258800268981117,0.139074244477418,0.0854218864660802,0.0237257157896369,0.0389203380109586,0.131923434921202,0.0776871340805923,0.027037381570813,0.0246948399655318,0.130679428195653,0.0765469990183164,0.610175798515602,0.0230627321210372,0.130031265915596
41,0.1153,0.114009313337647,0.0263560401193835,0.0623524239285624,0.165666202746731,0.115211141492995,0.0293514379179982,0.0576833802792553,0.172738902706735,0.117560095314384,0.656108111537527,0.0600496836652963,0.175070506963471,0.119431184204639,0.0238073286954175,0.0727696773935136,0.166092691015764,0.127715890829093,0.0264735213250919,0.0758287424879603,0.179603039170227,0.127990457707409,0.592241020377768,0.0760782434267711,0.179902671988048
42,0.1153,0.0489462572003721,0.0283236233698912,-0.00656702451629166,0.104459538917036,0.0448808291454864,0.0342435037885002,-0.0222352049844349,0.111996863275408,0.0354336176571082,0.819145369314799,-0.0363676397291806,0.107234875043397,0.0660178672540096,0.0251563091176569,0.0167124073994455,0.115323327108574,0.0691972970499753,0.0290067472715843,0.0123451170890147,0.126049477010936,0.0681490783998426,0.667163924198181,0.00966958204345079,0.126628574756234
43,0.1153,0.114594161906938,0.0239836176500263,0.0675871350939072,0.161601188719969,0.116725690206775,0.0258063928740077,0.0661460896028287,0.167305290810721,0.116430656001976,0.576842509664434,0.065868180696263,0.166993131307689,0.122868624294168,0.0220933897016102,0.0795663761826041,0.166170872405732,0.118488790664931,0.0246836825131866,0.0701096619332646,0.166867919396598,0.118481308334706,0.552003184954996,0.0700960958367607,0.166866520832652
44,0.1153,0.14179651793991,0.0245681153563847,0.0936438966733704,0.189949139206449,0.145392230242674,0.0267379435995249,0.0929868237669419,0.197797636718406,0.14558948597054,0.599267141971866,0.0930614049782,0.198117566962879,0.159772961495568,0.0231610214729324,0.114378193563462,0.205167729427675,0.161635135985403,0.0267794070854287,0.109148462570626,0.21412180940018,0.161978115263869,0.598630557740117,0.109505833339661,0.214450397188077
45,0.1153,0.123319588480643,0.0251600542532087,0.0740067882952802,0.172632388666006,0.117371191627549,0.0267770838961671,0.0648890715800535,0.169853311675044,0.117062648505197,0.599283732098099,0.0645331133241766,0.169592183686216,0.139489484369828,0.0235735410897703,0.093286192845803,0.185692775893853,0.143187799098327,0.0268307672481272,0.0906004616144205,0.195775136582233,0.143184791515662,0.599818204711883,0.0906084077444577,0.195761175286866
46,0.1153,0.130614655465593,0.0231086740895731,0.0853224865195557,0.17590682441163,0.136544963379137,0.0239361111735812,0.0896310475489716,0.183458879209303,0.136294867369758,0.535170703496226,0.0893850869244671,0.183204647815048,0.135189249025157,0.0214260930676738,0.093194878283113,0.177183619767201,0.137444481782704,0.0243465867963695,0.0897260485153418,0.185162915050067,0.13749315243023,0.544355212876351,0.0897783142422332,0.185207990618228
47,0.1153,0.108713279595455,0.0255878503349351,0.058562014497181,0.158864544693729,0.110247143110432,0.0279705383545233,0.0554258953073706,0.165068390913494,0.105168153751407,0.645769909077059,0.0485639255022169,0.161772382000598,0.125611290178044,0.0220028744575176,0.0824864486849537,0.168736131671135,0.12556697394831,0.0250620571169733,0.0764462446205564,0.174687703276063,0.125417196254058,0.560815571879151,0.0762595439848201,0.174574848523297
48,0.1153,0.119838293630533,0.0273176466015048,0.0662966901491901,0.173379897111875,0.119448905611281,0.0279048986709376,0.0647563092240036,0.174141501998558,0.119722543387404,0.623641581072039,0.0650579486076013,0.174387138167207,0.129650673691549,0.0239701911093125,0.0826699624147548,0.176631384968344,0.126012136814984,0.0289419384253155,0.0692869798585902,0.182737293771379,0.125648040378326,0.648707938070297,0.0687862825332246,0.182509798223427
49,0.1153,0.108598485302306,0.0244668776745179,0.0606442862461039,0.156552684358508,0.1125378602184,0.0268211567567256,0.0599693589515147,0.165106361485285,0.112162959238464,0.59992757019761,0.059576989159769,0.164748929317159,0.110817494504712,0.0222934263082113,0.0671231818486204,0.154511807160804,0.109620272253879,0.0251107961974772,0.0604040160836981,0.158836528424059,0.109035019138222,0.564306642287663,0.0595713610556754,0.158498677220769
50,0.1153,0.112667029243147,0.0270474002018127,0.0596550989721529,0.165678959514142,0.107152327042122,0.0308771668755569,0.046634192021397,0.167670462062846,0.0987743031532184,0.693152697095682,0.0380167904130825,0.159531815893354,0.116800272957651,0.0255769820565189,0.0666703092936469,0.166930236621655,0.112350818221796,0.0281520593301463,0.0571737958440743,0.167527840599518,0.112321119785117,0.630973659765042,0.0570138399714559,0.167628399598778
51,0.1153,0.0809693293675386,0.0242840866983664,0.0333733940412923,0.128565264693785,0.0926126267234556,0.0255716964103868,0.0424930227355052,0.142732230711406,0.0929519367009873,0.571905326442745,0.042822224585476,0.143081648816499,0.108900297477924,0.0223233836680582,0.0651472694754604,0.152653325480388,0.104957312297421,0.0256005339984263,0.0547811876755117,0.155133436919329,0.105388294593794,0.574159175988927,0.0550610238550674,0.155715565332521
52,0.1153,0.117489512292765,0.0261808797831151,0.0661759308342871,0.168803093751244,0.111430874792392,0.0263528161025298,0.0597803043402262,0.163081445244557,0.112361324310433,0.593419244290654,0.0603458341503276,0.164376814470539,0.114971686617673,0.021320165097162,0.0731849308827875,0.156758442352559,0.120482467096827,0.0254759520939855,0.0705505185207479,0.170414415672907,0.120977747603018,0.569668009542743,0.0710441449603903,0.170911350245645
53,0.1153,0.141496848324142,0.0268511192423322,0.0888696216645804,0.194124074983703,0.144078175430624,0.02853134580334,0.0881577652256199,0.199998585635629,0.146268064533174,0.64475833753798,0.0897525044388227,0.202783624627525,0.148448153989215,0.0233904680014079,0.102603679124919,0.194292628853511,0.153177100560553,0.0274169840332886,0.099440799290598,0.206913401830509,0.153239556418446,0.612930391936146,0.0995138387621294,0.206965274074763
54,0.1153,0.145917668404667,0.0241026696435973,0.0986773039719498,0.193158032837385,0.147328469919454,0.025166349884494,0.0980033305235123,0.196653609315396,0.147867006312459,0.567096868486424,0.0981587741201529,0.197575238504764,0.15154039184157,0.0210658790348311,0.110252027630624,0.192828756052516,0.155583502427563,0.0251821426366287,0.106227409806221,0.204939595048906,0.15561573967037,0.563140301246202,0.106254315887686,0.204977163453054
55,0.1153,0.0633565067665839,0.0233827229325749,0.0175272119582584,0.109185801574909,0.0712309405589025,0.0251921671504514,0.0218552002515047,0.1206066808663,0.0656146924269279,0.544496848287347,0.0178874393477759,0.11334194550608,0.0713869439513262,0.0216991477298128,0.028857395905679,0.113916491996973,0.0716033395130226,0.0238696619955459,0.0248196616786081,0.118387017347437,0.0716157197849603,0.533659635521112,0.02483839028754,0.118393049282381
56,0.1153,0.133594935104219,0.0251021118055103,0.0843957000295207,0.182794170178916,0.138658244250893,0.0274862110455277,0.0847862605301914,0.192530227971594,0.140830872940916,0.613630665887789,0.0870437735663765,0.194617972315455,0.143342589918869,0.0209536433639829,0.102274203580566,0.184410976257172,0.147764033702474,0.024530610009777,0.0996849215645134,0.195843145840435,0.147752018496986,0.548499176373034,0.0996739458932543,0.195830091100718
57,0.1153,0.0891747740188132,0.0216603144969666,0.0467213377109478,0.131628210326679,0.0870184326431996,0.0230502745707049,0.0418407246508585,0.132196140635541,0.0870280238708854,0.51538310060426,0.0418527032925805,0.13220334444919,0.103411492047397,0.0203873695579543,0.0634529819742987,0.143370002120496,0.101894204292864,0.0232266876124768,0.0563707330922466,0.147417675493481,0.102190231206539,0.520177931615585,0.0565946251594218,0.147785837253656
58,0.1153,0.128966087116802,0.0251354849345859,0.0797014419110647,0.178230732322539,0.138259637885132,0.0280235233309463,0.0833345414365595,0.193184734333705,0.139790457383686,0.629397863118365,0.0846213022361157,0.194959612531256,0.131116200123775,0.0229714456711872,0.0860929939354293,0.17613940631212,0.127006539052771,0.02681506372085,0.0744499799167586,0.179563098188784,0.126209982267211,0.599668725128111,0.073646700959221,0.178773263575201
59,0.1153,0.144856637858677,0.0270218185447501,0.0918948467141903,0.197818429003164,0.139537214439486,0.032973366378771,0.0749106038880506,0.204163824990921,0.137656467368031,0.750306034467067,0.0718892437257623,0.203423691010301,0.152583140436528,0.0220757526606948,0.109315460289952,0.195850820583104,0.150511420506097,0.0259994844665522,0.0995533673350463,0.201469473677148,0.15059030213035,0.581453813390253,0.0996236282316802,0.20155697602902
60,0.1153,0.146763049949445,0.0272731257407601,0.0933087057517226,0.200217394147167,0.124468296867214,0.0254870827206707,0.0745145326637062,0.174422061070722,0.125510913710821,0.572982733551071,0.0752867626983903,0.175735064723252,0.143078029652992,0.0213892240126153,0.101155920931007,0.185000138374977,0.132997392155094,0.0240970835183606,0.0857679763266534,0.180226807983535,0.13305765758294,0.538815893419723,0.0858283621532238,0.180286953012656
61,0.1153,0.0792907858593668,0.025397563552206,0.0295124760019759,0.129069095716758,0.0701354339125352,0.0277594510675161,0.0157279095896018,0.124542958235469,0.0682656544123266,0.622860345639215,0.0136695379374652,0.122861770887188,0.0809192244976557,0.0241722602840351,0.0335424649160189,0.128295984079292,0.0737846299934134,0.0270675473398766,0.0207332120574224,0.126836047929405,0.0738825147339831,0.608325421534478,0.0205604405302847,0.127204588937682
62,0.1153,0.0972533922000069,0.0239490149871369,0.0503141853600087,0.144192599040005,0.101864875623589,0.0250407205676384,0.0527859651640866,0.150943786083092,0.102674031112166,0.560272363654275,0.0535639931431852,0.151784069081148,0.10416891879891,0.0223936703047079,0.0602781315200186,0.148059706077802,0.1059816520252,0.024616970809287,0.0577332758305241,0.154230028219877,0.10596721461357,0.550462219886064,0.0577170736593118,0.154217355567829
63,0.1153,0.137271984599549,0.0256205272318189,0.087056673960256,0.187487295238841,0.128142688415412,0.0288859653087765,0.071527236751537,0.184758140079288,0.125476686326669,0.666190235756026,0.0670825375252629,0.183870835128074,0.142364592108334,0.0226372121050829,0.0979964716719772,0.18673271254469,0.137228279870346,0.0256081323472896,0.0870372627583236,0.187419296982369,0.136909820185924,0.573324271193157,0.0866557320792175,0.18716390829263
64,0.1153,0.0889436730829109,0.0289393397201271,0.0322236094950923,0.145663736670729,0.101262724385611,0.0324306229107238,0.0376998714843925,0.164825577286829,0.0995081069869989,0.724026878896943,0.0360443528919764,0.162971861082021,0.0960984417044186,0.0243378011933601,0.0483972279025369,0.1437996555063,0.0996831939021531,0.0274034210066284,0.045973475675973,0.153392912128333,0.0992720176040982,0.613141387354289,0.0455278053839436,0.153016229824253
