"i","psi_true","tmle_sl","epsilon_sl","tmle_se_sl","tmle_lower_sl","tmle_upper_sl","cvtmle_sl","cvtmle_se_sl","cvtmle_lower_sl","cvtmle_upper_sl","cvaiptw_sl","cvaiptw_se_sl","cvaiptw_lower_sl","cvaiptw_upper_sl","tmle_underhal","epsilon_underhal","tmle_lower_underhal","tmle_upper_underhal"
11,0.1153,0.105221176025644,0.0429827955086381,0.02747350917352,0.051374087516614,0.159068264534674,0.100638273599353,0.0275350714578326,0.0466705252302641,0.154606021968442,0.10107132539615,0.784435355894216,0.0524515183210559,0.149691132471244,0.107899047129281,0.0440445927659174,0.0543105222295799,0.161487572028982
12,0.1153,0.130870612337442,0.0536071595617222,0.0280311188243759,0.0759306289953021,0.185810595679581,0.117111595826855,0.0288240746559235,0.0606174476135516,0.173605744040159,0.123800530894871,0.76351912846636,0.0764771250268866,0.171123936762854,0.133163608959901,0.0553509871110201,0.0803982448940849,0.185928973025718
13,0.1153,0.0788325569469066,0.0312602534998123,0.026466881437852,0.026958422545625,0.130706691348188,0.0667104778480606,0.0283512431611833,0.0111430623352038,0.122277893360917,0.0744978549383875,0.802100554629903,0.0247831475021372,0.124212562374638,0.0850227679674296,0.0344040420215172,0.0352040990447434,0.134841436890116
14,0.1153,0.127761632967551,0.0501800934097258,0.0277564519789327,0.0733599867502277,0.182163279184875,0.113123348001221,0.0282268811188863,0.0577996776123101,0.168447018390132,0.120341463402421,0.75863555059835,0.0733207448266333,0.167362181978208,0.121501781225222,0.0475411540253386,0.069008423979707,0.173995138470736
15,0.1153,0.0787396795519406,0.0283107178593774,0.0260259900017062,0.0277296764865969,0.129749682617284,0.0659758772603973,0.0304236292695554,0.00634665961307006,0.125605094907725,0.0754756865552106,0.794478360801926,0.0262334075869286,0.124717965523493,0.0805553998961183,0.0292379518944624,0.0295362521850044,0.131574547607232
16,0.1153,0.142780131088241,0.0587696378721219,0.0256999018369244,0.0924092490816548,0.193151013094828,0.139478739672083,0.0258802787367683,0.0887543254381597,0.190203153906007,0.14690555709872,0.701958670686955,0.103397707934293,0.190413406263147,0.152179123145392,0.0632553897144345,0.103364250760721,0.200993995530064
17,0.1153,0.10749629647812,0.0428909292962593,0.0263402350223872,0.0558703844899205,0.159122208466319,0.105935809545399,0.0273557896206328,0.0523194471203043,0.159552171970494,0.120265474257554,0.830276548944055,0.068804400600799,0.171726547914308,0.114156347054874,0.0461940143334348,0.0648609313723926,0.163451762737355
18,0.1153,0.0923850762911151,0.0415851375357931,0.0264367363302328,0.0405700252150773,0.144200127367153,0.0820420979149638,0.0277579140009656,0.0276375861871111,0.136446609642816,0.0851899400503209,0.771259901925379,0.0373867560726922,0.13299312402795,0.0911657504280844,0.0404518958056518,0.038631603347958,0.143699897508211
19,0.1153,0.120694730661358,0.0508481330988157,0.0265554193846551,0.0686470650730769,0.172742396249638,0.11592252505303,0.027019783823731,0.0629647218884597,0.168880328217601,0.115986598254653,0.768255286461261,0.0683696422728715,0.163603554236434,0.125131311606722,0.0520256392860712,0.0720554623713506,0.178207160842093
20,0.1153,0.118128332325117,0.0443037738342872,0.0283276193422665,0.0626072186465147,0.17364944600372,0.114818873653109,0.0287004044127552,0.0585671146623746,0.171070632643844,0.113923553340756,0.770298018633058,0.0661799875072486,0.161667119174264,0.115068682807207,0.0422425533120487,0.0555280833971996,0.174609282217213
21,0.1153,0.124808548353947,0.0551058768504167,0.0230826544772993,0.0795673769108583,0.170049719797036,0.124600504408737,0.0233174296949293,0.0788991819946314,0.170301826822844,0.123941552295281,0.64465822074356,0.0839852218132166,0.163897882777346,0.130958614651004,0.0577786161537342,0.0853205823751902,0.176596646926818
22,0.1153,0.108667953723524,0.0405663405577088,0.0273405376275439,0.0550814846555756,0.162254422791472,0.102348009274166,0.0274646528659866,0.0485182788089377,0.156177739739395,0.10825593666523,0.773802726075648,0.0602951468139199,0.156216726516539,0.117410035758999,0.0445087241414075,0.0671964146413615,0.167623656876636
23,0.1153,0.145259729363249,0.0666515940564692,0.0248716436910621,0.0965122034924548,0.194007255234044,0.134032523358472,0.0257350292869521,0.0835927928149626,0.184472253901982,0.138361105132479,0.708805059813871,0.0944289123736303,0.182293297891328,0.148605197371554,0.0686680158473153,0.0999924334872614,0.197217961255847
24,0.1153,0.147087280915943,0.0631451896115161,0.0270589567571989,0.0940527002126067,0.20012186161928,0.144274776915168,0.027318568321453,0.0907313668959229,0.197818186934412,0.1447677752899,0.715222501887299,0.100437825350448,0.189097725229352,0.14576076844622,0.0616864477121095,0.0890655039219577,0.202456032970482
25,0.1153,0.104598360802435,0.0384495497641932,0.0261384410301384,0.0533679577713393,0.15582876383353,0.0803326548344075,0.0304897432036726,0.0205738562573344,0.140091453411481,0.107304170024008,0.788667348412517,0.0584220613351008,0.156186278712915,0.10437909970473,0.0394866318332233,0.0540947305178638,0.154663468891596
26,0.1153,0.124297394729181,0.0510010314270642,0.0276923081697559,0.0700214680676748,0.178573321390686,0.115281714648412,0.0309756796051301,0.0545704982257051,0.175992931071119,0.123224177534032,0.8622304571166,0.0697825801298826,0.176665774938181,0.116266058480932,0.0459492904832995,0.0537073929400284,0.178824724021837
27,0.1153,0.140550899977866,0.0492805328709025,0.0294498613328816,0.0828302324157196,0.198271567540013,0.103787570099985,0.0466662750277922,0.0123233517528714,0.195251788447099,0.131496443568362,0.900034369950716,0.0757117353713758,0.187281151765348,0.149199789311671,0.0528816699216876,0.093397265258375,0.205002313364968
28,0.1153,0.149735907641703,0.0651812999665354,0.0267195672490983,0.0973665181509745,0.202105297132432,0.137436307606616,0.0278282061486055,0.0828940258009936,0.191978589412239,0.144726138813858,0.753014371651867,0.0980538245187537,0.191398453108962,0.149836465552832,0.0647482705370772,0.0967690569663662,0.202903874139298
29,0.1153,0.129203411850488,0.0478894590413261,0.0273019547857965,0.0756925637627857,0.18271425993819,0.122007406104284,0.0274945640041481,0.0681190508855226,0.175895761323046,0.125064604447749,0.719572075067034,0.0804650651695853,0.169664143725912,0.130552433089654,0.0498101926971356,0.0818996948429679,0.179205171336341
30,0.1153,0.122265027965961,0.0502509512296331,0.025520700938621,0.0722453732660463,0.172284682665876,0.088431393390191,0.0402166181689118,0.00960827019912484,0.167254516581257,0.119024456328031,0.738278353761917,0.0732654898843217,0.16478342277174,0.127350931720906,0.0529394691942711,0.0784540263499043,0.176247837091907
31,0.1153,0.107615877195663,0.0447622441017719,0.0268686745432995,0.0549542427784684,0.160277511612859,0.100445101394797,0.0274572645322387,0.0466298517976204,0.154260350991974,0.105211862897598,0.758951735788197,0.0581715469607089,0.152252178834487,0.115296686165025,0.0487205936339075,0.064403618284339,0.166189754045712
32,0.1153,0.1331531648138,0.0556959799891373,0.0273645197535906,0.0795196916425276,0.186786637985072,0.119155008257694,0.0287633485674375,0.0627798809907453,0.175530135524644,0.120946231244245,0.785438813237297,0.0722642292386675,0.169628233249823,0.131713605463458,0.0537510787671601,0.0766205002067021,0.186806710720214
33,0.1153,0.0731093811485703,0.0293148131251976,0.0286497851209469,0.0169568341467028,0.129261928150438,0.0678224635729642,0.0291935828720471,0.0106040925640664,0.125040834581862,0.0710392961133004,0.841137781775093,0.0189050362712535,0.123173555955347,0.0798947692494053,0.0324606388388054,0.0256335703261678,0.134155968172643
34,0.1153,0.119346249603008,0.0482009457991987,0.0296220912545237,0.0612880175973828,0.177404481608633,0.116008277035124,0.0311443322304606,0.0549665075408714,0.177050046529377,0.122789093923992,0.839267768832746,0.0707707386849208,0.174807449163064,0.129084808681283,0.052528572687159,0.0743433754853161,0.183826241877251
35,0.1153,0.109584532527913,0.0533217040434953,0.0247271760052515,0.0611201581182374,0.158048906937589,0.0998348529357739,0.0258156554283773,0.0492370980588584,0.150432607812689,0.10222155726012,0.722841781751161,0.0574193594620674,0.147023755058173,0.104881363071276,0.0499974609778214,0.0539582772333399,0.155804448909212
36,0.1153,0.0846644637749677,0.0362847104817974,0.0249056697513575,0.0358502480514585,0.133478679498477,0.0743828129432644,0.0258700961532324,0.0236783562063407,0.125087269680188,0.0795941264330473,0.744243649540626,0.033465427126423,0.125722825739672,0.0919225358041866,0.0395179685116936,0.0442795313453041,0.139565540263069
37,0.1153,0.15329099650829,0.0630077839379328,0.0272684829442427,0.09984575202453,0.206736240992051,0.147813438611713,0.0275089819598983,0.0938968247189499,0.201730052504475,0.153927538491865,0.70818905457597,0.110033526133222,0.197821550850508,0.166245048846868,0.0654756323063667,0.109356761045895,0.223133336647842
38,0.1153,0.105074107107184,0.0472898711736196,0.0251929126094432,0.0556969057270105,0.154451308487358,0.0918142710225333,0.0264173556590908,0.0400372053639299,0.143591336681137,0.100207275149617,0.742340642605806,0.0541965254348088,0.146218024864426,0.105590227267159,0.0478278692467335,0.0562332720163894,0.154947182517928
39,0.1153,0.14636651806079,0.063231554397072,0.0273356440964761,0.0927896401374918,0.199943395984088,0.138520834372012,0.0274358525729079,0.0847475514439618,0.192294117300062,0.142881493104104,0.753141709733431,0.0962012863129354,0.189561699895272,0.152022593464282,0.064144715628647,0.0997293294076323,0.204315857520931
40,0.1153,0.103413891884827,0.0426228886127347,0.0259396740644418,0.0525730649478131,0.15425471882184,0.103498638759162,0.02528733452372,0.0539363738276544,0.153060903690669,0.104706396554622,0.720872338071888,0.0600262661404675,0.149386526968776,0.106590523692648,0.0437795068082317,0.0577616514079621,0.155419395977334
41,0.1153,0.163182211411232,0.0698897581258578,0.0247599127109325,0.114653674237449,0.211710748585015,0.150172704102655,0.0246112984576026,0.101935445512988,0.198409962692322,0.15597920825509,0.680111663052405,0.113825450652675,0.198132965857506,0.160644976430227,0.0714040036672066,0.115656596301276,0.205633356559178
42,0.1153,0.135582085410846,0.0549860172400812,0.0258719163620985,0.0848740611301001,0.186290109691591,0.124901371735185,0.0262767351333349,0.0733999172425508,0.17640282622782,0.132949272291153,0.715660389937084,0.0885921817691904,0.177306362813115,0.134546031278021,0.0546333961968255,0.0843430987949364,0.184748963761105
43,0.1153,0.118046303882851,0.0491926691240335,0.0283467471332208,0.0624877004228745,0.173604907342828,0.107771848615822,0.0302572928591876,0.0484686443421331,0.16707505288951,0.111723780412036,0.817724096603571,0.061040715811767,0.162406845012304,0.119247353567424,0.0496987036066655,0.0624949112003778,0.17599979593447
44,0.1153,0.113800523881195,0.0488012308773406,0.0267935433322354,0.0612861439318002,0.16631490383059,0.100715527561856,0.0299204024370699,0.0420726163822546,0.159358438741458,0.111753484766469,0.770976954523058,0.063967838050528,0.15953913148241,0.117244177347006,0.0507367741864527,0.0664593798460167,0.168028974847995
45,0.1153,0.113377286653835,0.0425422050166092,0.0278562644582455,0.0587800115718508,0.16797456173582,0.105275172055552,0.0296766754224941,0.0471099570465789,0.163440387064526,0.113451903710934,0.787641149359428,0.0646333994983004,0.162270407923568,0.122930091459893,0.0456135059721021,0.0691184966990261,0.176741686220759
46,0.1153,0.14801557146841,0.0505823719590539,0.0280282249811059,0.0930812599548564,0.202949882981963,0.142913434650756,0.0286298609331285,0.0867999383394334,0.199026930962078,0.15007569199027,0.732973139279483,0.104645546146869,0.195505837833671,0.147674231937301,0.0501908900577749,0.0879882055841808,0.207360258290422
47,0.1153,0.135348888913822,0.0607300632685773,0.0269535434522538,0.0825209144916691,0.188176863335975,0.125423417894345,0.0278540723488944,0.070830439267739,0.180016396520951,0.131101286441758,0.740162830538928,0.0852255189173134,0.176977053966203,0.139165652952798,0.0627986925696127,0.0867892117647529,0.191542094140843
48,0.1153,0.137775366648916,0.047163317481988,0.0305806198295127,0.0778384531581597,0.197712280139672,0.130075810367966,0.0319344929019324,0.067485354415629,0.192666266320304,0.133067543388094,0.814742037731916,0.0825693087115877,0.1835657780646,0.135510179860862,0.0449748907611743,0.0681702987548911,0.202850060966833
49,0.1153,0.11691840767647,0.0461619268866923,0.0278646218996138,0.0623047523104005,0.171532063042539,0.120367935485272,0.027689930216593,0.066096669526322,0.174639201444221,0.119952598251966,0.76363827844001,0.0726218073921042,0.167283389111827,0.124792381850984,0.0488283970533988,0.0692599880397634,0.180324775662204
50,0.1153,0.0995115928460342,0.0369495754970095,0.0326013234781385,0.0356141729805426,0.163409012711526,0.0964930788541191,0.0295354132360735,0.0386047326429075,0.154381425065331,0.0931022598001523,0.821437022684989,0.0421890656571418,0.144015453943163,0.0924415085602441,0.032146451144629,0.00711551536668963,0.177767501753799
51,0.1153,0.132318891141531,0.0601745557092574,0.0260327434293904,0.0812956516011542,0.183342130681908,0.123324850673179,0.0267109493037471,0.0709723520449593,0.175677349301398,0.130981818680336,0.731335971929832,0.085653145520556,0.176310491840117,0.138690789637167,0.061878624839722,0.0893328973065919,0.188048681967742
52,0.1153,0.12172999688695,0.0495055458135762,0.0259662156851248,0.0708371493293062,0.172622844444594,0.0942843236972943,0.0296370763435275,0.0361967214569165,0.152371925937672,0.12787287345698,0.979982133939311,0.0671329515103797,0.18861279540358,0.114767786224652,0.0451849168884066,0.0582354466496737,0.17130012579963
53,0.1153,0.0878479967655747,0.0387483429699153,0.0274810004556127,0.0339862256134451,0.141709767917704,0.079129581335199,0.0288008715590599,0.0226809103560777,0.13557825231432,0.0859009597665794,0.802793659356349,0.0361432932543142,0.135658626278845,0.0918061014728035,0.0407599347835834,0.0389553480894787,0.144656854856128
54,0.1153,0.12398958452726,0.0503306281100613,0.0314523632489831,0.0623440853305822,0.185635083723938,0.120325178156047,0.0316829210901505,0.0582277938943278,0.182422562417767,0.124661722129389,0.818369755953012,0.073938639148039,0.175384805110739,0.131494525349132,0.0536336088992144,0.0719227924559341,0.19106625824233
55,0.1153,0.0903891668966128,0.0351969942509706,0.0278191333980094,0.035864667355399,0.144913666437827,0.0834387446587392,0.0278756292994086,0.028803515185509,0.13807397413197,0.0958364526217863,0.796568089954453,0.0464646508987334,0.145208254344839,0.101970019260606,0.0399096095092752,0.0516907711833071,0.152249267337905
56,0.1153,0.133657232893063,0.0553144697582606,0.0264344096584966,0.0818467420098317,0.185467723776294,0.130946722721236,0.0269035061995891,0.0782168195121911,0.18367662593028,0.135609398270749,0.705420311827628,0.0918869943655673,0.179331802175931,0.13748958576629,0.0572863918544668,0.0863045720206676,0.188674599511912
57,0.1153,0.11689353172989,0.0498097734467392,0.0250412174301694,0.0678136474377215,0.165973416022059,0.103109091574156,0.030349613611277,0.0436249419513461,0.162593241196965,0.110713231524661,0.768155180924366,0.0631024801483385,0.158323982900984,0.112590022066194,0.045819313950394,0.057756795377441,0.167423248754947
58,0.1153,0.099673599862853,0.0373505966779977,0.0267741498031644,0.0471972305319707,0.152149969193735,0.104717285331632,0.025479160236299,0.0547790489121613,0.154655521751103,0.104270984074272,0.716704312865302,0.0598491905388745,0.148692777609669,0.103135167241133,0.0387996950411913,0.0509756334999346,0.155294700982331
59,0.1153,0.107819557486798,0.046736374497278,0.0255987376036072,0.0576469537340372,0.15799216123956,0.0765211465403987,0.0320906070994,0.0136247123835493,0.139417580697248,0.119374563424738,0.80018681436677,0.0697784708388847,0.168970656010592,0.110868317708433,0.0478947288015417,0.0606669020706471,0.161069733346219
60,0.1153,0.130066582602812,0.0517015489082016,0.0232238781184475,0.0845486179093068,0.175584547296317,0.1281181204096,0.0236122156092463,0.0818390282202826,0.174397212598917,0.130799359280592,0.666430967969788,0.0894935399443091,0.172105178616875,0.131676445662248,0.0524877913708335,0.086745001264533,0.176607890059963
61,0.1153,0.0852583525066804,0.0344238312456733,0.0265916165601049,0.0331397417581759,0.137376963255185,0.0828030332581065,0.0270256011374438,0.0298338283681719,0.135772238148041,0.0859183977421503,0.785716873884445,0.0372191613591088,0.134617634125192,0.0927513349952175,0.037804276330185,0.0428007508752993,0.142701919115136
62,0.1153,0.114029204716529,0.0473447751816188,0.0249077244088461,0.0652109619383409,0.162847447494716,0.108722124761415,0.0255759970740535,0.058594091627568,0.158850157895261,0.110880137809209,0.724346190515822,0.065984695789882,0.155775579828535,0.112947683068683,0.0450814690454173,0.0604332860641045,0.165462080073262
63,0.1153,0.143396435863498,0.0582188117276522,0.0304224368567504,0.0837695553023232,0.203023316424673,0.136496161415891,0.0310174614542045,0.0757030540737909,0.197289268757991,0.141934113628362,0.800727962504538,0.0923044803334374,0.191563746923287,0.150791313064995,0.0623253459053923,0.0932383377669703,0.208344288363019
64,0.1153,0.0887891530624304,0.0349567393852133,0.0269737407023995,0.0359215927574053,0.141656713367455,0.0850983961473436,0.027866049933987,0.0304819418853343,0.139714850409353,0.0897729500722331,0.792969026943996,0.0406242205856682,0.138921679558798,0.0928895484777061,0.0367979372426502,0.039965135372104,0.145813961583308
65,0.1153,0.10199262756602,0.0371297373893416,0.0296253468441721,0.0439280147219351,0.160057240410105,0.090320304014353,0.031434960031735,0.0287089144966963,0.15193169353201,0.0994425241565711,0.849403181232799,0.0467959695485978,0.152089078764544,0.110822613153344,0.0412795333552752,0.0569753502117084,0.16466987609498
66,0.1153,0.106309736526948,0.0428910636364192,0.0281777548520462,0.051082351851739,0.161537121202158,0.103505877861115,0.0282489814107273,0.0481388916961479,0.158872864026082,0.105898616158739,0.801735472768298,0.0562065367307047,0.155590695586774,0.114008509593263,0.0463720267799692,0.0614789098283423,0.166538109358184
67,0.1153,0.107921627012366,0.043359920577215,0.0253692931149299,0.0581987261938636,0.157644527830869,0.0913451022217661,0.0287648600370251,0.0349670125288615,0.147723191914671,0.0977831800212847,0.771575591547392,0.0499604293981669,0.145605930644403,0.103115083201337,0.0402686818365023,0.0493840264422009,0.156846139960472
68,0.1153,0.103172041241445,0.046363574250385,0.024805677293779,0.0545538071335149,0.151790275349375,0.0985074666779563,0.0255280784641314,0.0484733522937462,0.148541581062166,0.101024190188347,0.720781987717222,0.056349659747192,0.145698720629501,0.110994282543975,0.0504841156849922,0.0637591419893001,0.158229423098649
69,0.1153,0.107022788523048,0.0405021713904011,0.0318869378035176,0.0445255388508852,0.169520038195212,0.0994614939295979,0.0325679332905909,0.0356295176291368,0.163293470230059,0.100880865392945,0.889467753070643,0.0457510828954264,0.156010647890464,0.116098018221093,0.0380127296256413,0.0326951911361448,0.199500845306041
70,0.1153,0.0834459802799091,0.0370631950937449,0.0281217211285205,0.0283284196847298,0.138563540875088,0.0733788957655214,0.0291428886722858,0.0162598835623809,0.130497907968662,0.077649174615176,0.837371617723526,0.0257483440394472,0.129550005190905,0.0860970225200886,0.038359460978419,0.0329281948587366,0.139265850181441
71,0.1153,0.100311281748971,0.0385826891722191,0.0245578058538027,0.0521788667361906,0.148443696761751,0.0933462475732591,0.0257385105737244,0.042899693833056,0.143792801313462,0.0963408233629623,0.727420302057683,0.0512548459362633,0.141426800789661,0.101594169129142,0.0388307007953552,0.0521409346607017,0.151047403597583
72,0.1153,0.117190796488902,0.0418004083497498,0.0290714709630637,0.0602117604236954,0.174169832554109,0.113394601550856,0.029557801422307,0.0554623753009475,0.171326827800765,0.114933405293907,0.800728677971735,0.065303727653866,0.164563082933948,0.117962756248027,0.0418235853729355,0.0601193883872673,0.175806124108787
73,0.1153,0.0967886348927321,0.0357342543981034,0.0258629213443323,0.0460982405228486,0.147479029262616,0.0799799702918214,0.0332962521428739,0.0147205152716241,0.145239425312019,0.0869588628903818,0.826648831315751,0.0357226375017295,0.138195088279034,0.0939576162007798,0.0360015843733193,0.0429892365015498,0.14492599590001
74,0.1153,0.115515889929925,0.0534008027780089,0.0263357113224093,0.0638988442307588,0.167132935629091,0.109374548979015,0.026999270383746,0.0564569514180142,0.162292146540016,0.11495362383338,0.768170784727296,0.067341905323332,0.162565342343428,0.11758307724398,0.0545495329261549,0.0664341122123784,0.168732042275582
75,0.1153,0.117332140674989,0.0434744777728607,0.0287979370050027,0.0608892213161303,0.173775060033847,0.0942481600551705,0.0327556519785404,0.0300482618871031,0.158448058223238,0.10430612600211,0.869755130386672,0.0503981445167932,0.158214107487427,0.115502563936602,0.0429169079624096,0.0579612160927341,0.173043911780469
76,0.1153,0.0880370643004815,0.0373130497404581,0.0250775971162717,0.0388858771337835,0.137188251467179,0.0597481613724576,0.0287558386538106,0.00338775326574418,0.116108569479171,0.0688987025383085,0.820882698046945,0.0180198657923176,0.119777539284299,0.0806780672981854,0.0341131019371703,0.0283812926956833,0.132974841900687
77,0.1153,0.106510698587551,0.0437134425286562,0.026690326850625,0.054198619224724,0.158822777950379,0.0877912003157679,0.0281227204152046,0.0326716811546776,0.142910719476858,0.0978255382137551,0.777952164144088,0.0496075635264462,0.146043512901064,0.102224732861738,0.04283159896183,0.0515703960993122,0.152879069624164
78,0.1153,0.128362417655535,0.0545866817359933,0.025557876219079,0.0782699007448078,0.178454934566263,0.123101240450189,0.0263535156701679,0.0714492988706479,0.17475318202973,0.122325076457117,0.715790331294527,0.0779599320863801,0.166690220827855,0.132864493541315,0.0537578024687884,0.0797584357550704,0.185970551327559
79,0.1153,0.11306422689301,0.0355647116575815,0.044497869288225,0.025850005699318,0.200278448086702,0.102550102970163,0.0462120973966118,0.0119760564227465,0.193124149517579,0.131364087583202,0.774342811850541,0.0833698228687542,0.17935835229765,0.135769242732444,0.0455999290614713,0.0712083479848683,0.20033013748002
80,0.1153,0.122049352433806,0.0456167520200736,0.0274594155126964,0.0682298869924005,0.175868817875211,0.114110987019193,0.0277333007397612,0.0597547163968433,0.168467257641543,0.119759689619746,0.73810008620216,0.0740117723138628,0.165507606925628,0.123433421153811,0.0455087294017153,0.0679549011631137,0.178911941144509
81,0.1153,0.140017972923548,0.0596492992691132,0.0268766427701441,0.0873407210687167,0.192695224778379,0.132871508655462,0.0282985472442717,0.0774073752418838,0.188335642069039,0.13940131871823,0.725394345850797,0.0944409113581804,0.18436172607828,0.142125667731036,0.0606448118260505,0.0895117913161546,0.194739544145918
82,0.1153,0.124026744174623,0.0525494372287271,0.0284632837687045,0.0682397331062184,0.179813755243027,0.114965071645093,0.0292127305754649,0.0577091718271099,0.172220971463077,0.125494229791738,0.802440449047533,0.0757584554812231,0.175230004102252,0.130480389506177,0.0567919892018434,0.076763294277627,0.184197484734727
83,0.1153,0.139686009893328,0.0585973810994443,0.0256367347113403,0.0894389331778932,0.189933086608763,0.128943021414369,0.0269241069060728,0.0761727415625603,0.181713301266178,0.13588750791019,0.716008271169359,0.0915088554860629,0.180266160334317,0.143262172903844,0.0600015091681032,0.0928583623475801,0.193665983460108
84,0.1153,0.1314557426617,0.0436939548549332,0.0290421064300776,0.0745342600235686,0.188377225299831,0.126406256572523,0.030147844095386,0.0673175679340376,0.185494945211008,0.127726014068093,0.767162176724751,0.0801768097297093,0.175275218406476,0.132454368336143,0.0437819777727884,0.0743943008796985,0.190514435792587
85,0.1153,0.103396391011273,0.0394678346969122,0.0280815694319624,0.0483575262952658,0.15843525572728,0.103988796883398,0.0276340355922552,0.0498270823750794,0.158150511391716,0.108543297554396,0.761790611330752,0.061327026288426,0.155759568820366,0.112274101237508,0.0435988294289504,0.0613170227570025,0.163231179718014
86,0.1153,0.118702260959901,0.0536510383456915,0.0252592900674306,0.0691949621526868,0.168209559767115,0.118492075922396,0.0252419812367174,0.0690187017999943,0.167965450044798,0.117140678096737,0.710991983071583,0.0730729384300657,0.161208417763408,0.119498229007618,0.0526006825040433,0.0651027402333453,0.17389371778189
87,0.1153,0.0965036771852376,0.0362440399416401,0.0267817822269284,0.044012348578663,0.148995005791812,0.0727307081570985,0.0310118788873915,0.011948542444893,0.133512873869304,0.0804947067682258,0.855094691263505,0.0274953887138071,0.133494024822644,0.0907543797821729,0.033924741117596,0.0366231817718312,0.144885577792515
88,0.1153,0.136041383239094,0.0600779087120565,0.0261964689628672,0.0846972475497533,0.187385518928435,0.132692696247718,0.0265202981589463,0.0807138669969197,0.184671525498517,0.132485996794828,0.711096124840514,0.0884118023544448,0.176560191235211,0.141023559572737,0.058707622464439,0.0869348521207882,0.195112267024686
89,0.1153,0.116780244497204,0.0431195518925914,0.0283347449322564,0.0612451649188531,0.172315324075556,0.106906179494051,0.0293991874453905,0.0492848309263439,0.164527528061759,0.110076626160636,0.773612916561268,0.0621276008249121,0.158025651496361,0.121648267253074,0.0453709246979658,0.0670803970356216,0.176216137470526
90,0.1153,0.112750841592092,0.0416959676642111,0.0247864503418088,0.0641702916175559,0.161331391566627,0.106290802968859,0.0253227260160322,0.0566591719870601,0.155922433950657,0.107661967266081,0.718053055591874,0.06315657779041,0.152167356741752,0.103577227040391,0.0376432000614944,0.052827717603238,0.154326736477544
