"i","psi_true","tmle_sl","epsilon_sl","tmle_se_sl","tmle_lower_sl","tmle_upper_sl","cvtmle_sl","cvtmle_se_sl","cvtmle_lower_sl","cvtmle_upper_sl","cvaiptw_sl","cvaiptw_se_sl","cvaiptw_lower_sl","cvaiptw_upper_sl","tmle_underhal","epsilon_underhal","tmle_lower_underhal","tmle_upper_underhal"
24,0.1153,0.120249041574139,0.00352839095259084,0.0179603865636705,0.0850473307609274,0.15545075238735,0.119101992369351,0.0186455351615756,0.0825574149801875,0.155646569758515,0.119235288356588,0.589674267550098,0.0826868986008114,0.155783678112365,0.12097201983859,9.09119314390676e-05,0.0860575865609684,0.155886453116211
25,0.1153,0.128686005187279,0.00739074461501786,0.0178826532622066,0.0936366488453359,0.163735361529221,0.128698932335951,0.0185410494656524,0.0923591431476967,0.165038721524205,0.12917055542597,0.587282857625379,0.0927703867929458,0.165570724058994,0.128697339353434,0.000141653303374314,0.0945660586585528,0.162828620048315
26,0.1153,0.108635877657105,-0.000858600437289357,0.0175132415659184,0.0743105549353552,0.142961200378855,0.101093017642824,0.0248716223356054,0.0523455336279552,0.149840501657692,0.0873072366718364,0.828183555071485,0.0359758881192972,0.138638585224376,0.114665589477417,-0.000937543802825209,0.0816934429862119,0.147637735968622
27,0.1153,0.103775769333077,-0.00543823615270388,0.0180335929911898,0.0684305765584909,0.139120962107663,0.103005476238242,0.0190938916089644,0.0655821363599602,0.140428816116524,0.102181491078268,0.603519930889528,0.0647749382178691,0.139588043938667,0.104158221999452,0.00133782387231638,0.0690156697289235,0.139300774269981
28,0.1153,0.108672363012209,-0.00492391695756354,0.0177413397707405,0.0738999760240699,0.143444750000349,0.10793058333112,0.0182576216224782,0.0721463025077032,0.143714864154537,0.107658789136131,0.577877244722579,0.0718415864305356,0.143475991841726,0.106810909215517,-0.00155894750680413,0.0725096002011894,0.141112218229845
29,0.1153,0.10446709983207,-0.00321087095740238,0.0182814475101455,0.0686361211269257,0.140298078537215,0.103743894038809,0.0185349363119794,0.0674160864115855,0.140071701666032,0.103550114165385,0.586231600286623,0.0672151031372705,0.139885125193499,0.106336029528638,0.000734063237019153,0.070796006644525,0.141876052412751
30,0.1153,0.114643315169583,0.00319162903916488,0.0197955973657136,0.0758446572803279,0.153441973058837,0.116875917210744,0.0204483191778707,0.0767979480777378,0.15695388634375,0.117274827392713,0.647285330852777,0.0771556669391087,0.157393987846318,0.113133058681726,0.000154357751443027,0.0759193280133487,0.150346789350102
31,0.1153,0.144367458992187,-0.000482687674950764,0.0180787329133952,0.108933793595814,0.179801124388561,0.146331951897772,0.0186121039158079,0.109852898546272,0.182811005249273,0.146340729976953,0.588616837461459,0.109857880417088,0.182823579536818,0.148950027992114,0.001077486495414,0.114677150295377,0.18322290568885
32,0.1153,0.0919826092351897,0.000815569746477879,0.0167654191271352,0.0591229915602858,0.124842226910094,0.0934808635802032,0.0174403121607557,0.0592984798659861,0.12766324729442,0.0933677269659903,0.551534171700401,0.0591832848422324,0.127552169089748,0.0930683716061538,4.38114888850442e-06,0.0604901321811843,0.125646611031123
33,0.1153,0.134880697698514,-0.00120978152317283,0.0185208078668749,0.0985805813148534,0.171180814082175,0.131033953400527,0.0197430867594603,0.0923382144083351,0.169729692392719,0.131244850293982,0.623996166223316,0.0925691672189991,0.169920533368964,0.133245131434458,-5.96584196093955e-05,0.0961570660306912,0.170333196838224
34,0.1153,0.0935495262438983,-0.00486440418868352,0.0179350386501454,0.0583974964282795,0.128701556059517,0.097476592456658,0.0190391747468142,0.0601604956575377,0.134792689255778,0.0973795712314861,0.600554496916753,0.0601568178729414,0.134602324590031,0.0992317831267431,0.00153759480750876,0.0644587192161295,0.134004847037357
35,0.1153,0.112509762170407,0.00101179023228651,0.0163024044568946,0.0805576365734886,0.144461887767326,0.114003207418635,0.0168079150178107,0.0810602993285158,0.146946115508753,0.114185684755033,0.531470706239671,0.0812447891040712,0.147126580405996,0.112509023787097,-0.00064218355914299,0.0807738219089163,0.144244225665277
36,0.1153,0.0984224694425959,-0.00161983025283805,0.0188947362910098,0.0613894668148348,0.135455472070357,0.0994145444702931,0.0194355925106515,0.0613214831312197,0.137507605809367,0.0993147429369382,0.614886909822237,0.061203657423106,0.13742582845077,0.101872635108532,0.000844158280897884,0.066277193532448,0.137468076684617
37,0.1153,0.13476826942167,0.0089350180507213,0.0172584111051936,0.100942405225105,0.168594133618236,0.134721937987224,0.0179174083554848,0.0996044629141772,0.169839413060272,0.135351674640789,0.570779482842611,0.0999743957742666,0.170728953507312,0.133821425299802,0.000877003916619399,0.100566118392803,0.167076732206801
38,0.1153,0.116596445761317,-0.00185620013150644,0.0184105969635243,0.0805123387789269,0.152680552743707,0.118433733955574,0.018940935732951,0.081310182085502,0.155557285825645,0.118342750743621,0.598964046055893,0.0812185745507233,0.155466926936519,0.119751623406596,-0.00015321793431082,0.0844977016828481,0.155005545130344
39,0.1153,0.122595366391008,0.00468923933885968,0.0177183936570878,0.0878679529592128,0.157322779822803,0.123060605224255,0.0184225932880878,0.086952985877774,0.159168224570737,0.123753949224384,0.583222652131405,0.0876054347350942,0.159902463713675,0.121721358312434,-0.000363979564835946,0.0872706787949775,0.156172037829891
40,0.1153,0.134835900508375,-0.0018494622701438,0.0171461045271134,0.101230153160074,0.168441647856676,0.139393101282068,0.0176886382920484,0.104724007294097,0.174062195270039,0.139667227342345,0.561469877611589,0.104866963786104,0.174467490898585,0.13937797068334,0.00141041249930973,0.107029740112729,0.171726201253952
41,0.1153,0.131801958487391,-0.000771729596099598,0.0168024825343803,0.0988696978691418,0.164734219105639,0.135131309963724,0.0172939028365211,0.101235883252007,0.16902673667544,0.135144617557242,0.546477221638882,0.101273608445563,0.169015626668921,0.132833533739455,-0.00109662461506887,0.0997966940328921,0.165870373446018
42,0.1153,0.101086625450818,0.0021394627175288,0.0180550377249725,0.06569940177036,0.136473849131276,0.108646439155221,0.0188880667545113,0.0716265085787904,0.145666369731651,0.10934685803076,0.599827703249118,0.0721691518104377,0.146524564251082,0.10662859667816,-0.00056636651830148,0.0716591148915991,0.141598078464721
43,0.1153,0.112223689591261,0.00458025325543312,0.0175516933223627,0.0778230028117384,0.146624376370784,0.112133354151982,0.0181816688783258,0.0764979379716307,0.147768770332333,0.112914013941574,0.573800556512328,0.0773494869890521,0.148478540894096,0.114266964700241,0.000940365972933053,0.0808364113936479,0.147697518006834
44,0.1153,0.14881143680752,0.00801329732125192,0.0195131277336684,0.1105664092238,0.187056464391239,0.148224459126991,0.0212586416316776,0.106558287168659,0.189890631085323,0.150420699589869,0.680142021688539,0.108265060339691,0.192576338840046,0.149771654743553,-0.000410928857633699,0.112337745933911,0.187205563553194
45,0.1153,0.102746900598837,-0.00490806150009814,0.0195678012533736,0.0643947148855874,0.141099086312087,0.104507838454235,0.0199203877724693,0.0654645958621234,0.143551081046347,0.1040182496535,0.628773355282852,0.0650464733329869,0.142990025974014,0.105955441264873,0.00073980869722255,0.0692835447308226,0.142627337798923
46,0.1153,0.0878421272486806,-0.00183937337844168,0.0185696766518809,0.0514462298064396,0.124238024690922,0.0910111482717978,0.0192668233866438,0.0532488683374819,0.128773428206114,0.0908694383270035,0.60914290809776,0.0531143697285036,0.128624506925503,0.0879265306644404,-0.000231565318354065,0.0525694339143493,0.123283627414531
47,0.1153,0.12048339909773,0.000679806130322046,0.0171894979159008,0.0867926022702376,0.154174195925222,0.118365372060802,0.017838452934706,0.0834026467688652,0.153328097352738,0.118417942398244,0.563929581625042,0.0834652248077766,0.153370659988711,0.119208373605407,0.000116655125448054,0.0858110506582603,0.152605696552553
48,0.1153,0.0962857219219731,-0.00979770568954187,0.017548078977877,0.0618921191274697,0.130679324716476,0.0983585572073151,0.0182281213938828,0.0626320957694807,0.134085018645149,0.0973655735026638,0.577343712706628,0.0615814394540194,0.133149707551308,0.0964517480602252,-0.00129771144652933,0.0629275212602738,0.129975974860176
49,0.1153,0.127329031186934,-0.001940759256705,0.0193675099402589,0.0893694092338049,0.165288653140063,0.129344923228893,0.0231069232923366,0.0840561857823838,0.174633660675403,0.129135404287524,0.730247952279877,0.0838741672843077,0.174396641290739,0.128882625452525,0.000257254030110002,0.0906285848608504,0.167136666044199
50,0.1153,0.113244793170384,0.0101215974219304,0.0181329689941403,0.0777048270090875,0.148784759331681,0.108385876093194,0.0190384711602387,0.0710711582984214,0.145700593887966,0.108670623635484,0.603546345122768,0.0712624336039473,0.146078813667021,0.112440809955842,0.000662888141888131,0.0764649515672699,0.148416668344413
51,0.1153,0.11786867123203,-0.00311087370148804,0.0184080316157565,0.0817895922388729,0.153947750225188,0.117866888133094,0.0192718288047373,0.0800947977595876,0.155638978506601,0.117504017010302,0.609624609722308,0.0797190922357935,0.155288941784811,0.118082474538287,-0.000783026597259375,0.0830507858811054,0.153114163195469
52,0.1153,0.0901045255410283,-0.000575953729691567,0.0180174835245958,0.0547909067407767,0.12541814434128,0.0910874991436904,0.0191364475574606,0.053580751139028,0.128594247148353,0.0910671299029296,0.605145590893644,0.0535598175915753,0.128574442214284,0.0903862553032532,-0.00109579388146632,0.0553886880621903,0.125383822544316
53,0.1153,0.116572943748348,-0.00809943577643888,0.0186913373041581,0.0799385958093078,0.153207291687388,0.120162014798258,0.0197304195656584,0.0814911030497032,0.158832926546813,0.119279069846266,0.622109658275596,0.0807203137452843,0.157837825947248,0.120410215173395,-0.000856036694509638,0.0829501177345463,0.157870312612245
54,0.1153,0.114030007281399,0.000501815418239566,0.0186646216211439,0.0774480211188896,0.150611993443909,0.116776269577608,0.0185366960644402,0.0804450128989399,0.153107526256276,0.116865133953794,0.586118708068655,0.0805371200578415,0.153193147849746,0.117100546256063,-0.000613404288777478,0.0815995788024822,0.152601513709643
55,0.1153,0.104953124599582,-0.00628833830259051,0.0175374788031797,0.0705802977657148,0.139325951433448,0.105654741686399,0.0180432392149926,0.070290642660573,0.141018840712225,0.105500726804499,0.569929807171889,0.0701761113816579,0.14082534222734,0.105814990344086,0.00154683664188185,0.0719953896854269,0.139634591002744
56,0.1153,0.122012320446577,0.000994124429538901,0.0189746643209602,0.0848226617587573,0.159201979134396,0.12128494020329,0.0201301027587706,0.0818306637910091,0.160739216615571,0.121604459226649,0.636347098405238,0.0821632574440115,0.161045661009286,0.12308725426574,-0.000942711515123267,0.0860378650565113,0.16013664347497
57,0.1153,0.14718508317353,0.00850863013036937,0.0156472556596979,0.116517025623631,0.177853140723428,0.154357979711915,0.0163630024611589,0.122287084209103,0.186428875214727,0.155847974404271,0.52415064354737,0.123360780939477,0.188335167869064,0.148368129629487,0.000973062128086254,0.117892243037341,0.178844016221634
58,0.1153,0.0760792865829381,-0.00844271354600334,0.0164746652451071,0.0437895360451745,0.108369037120702,0.0826967616003042,0.0170549329337649,0.049269707291379,0.116123815909229,0.0795074370384178,0.549811979297267,0.0454297375056935,0.113585136571142,0.0798904013816026,-0.00063198736328161,0.0479358306782762,0.111844972084929
59,0.1153,0.122790993817407,0.00379414578756544,0.0180086146447989,0.0874947577021409,0.158087229932674,0.124144805128843,0.0192804005522331,0.0863559144389602,0.161933695818726,0.124406361563081,0.612508377861677,0.0864426989875131,0.162370024138649,0.124830937475212,0.000759253828995104,0.0874308286175055,0.162231046332919
60,0.1153,0.103092811408568,-0.000368642604771413,0.0194435339633154,0.0649841851082884,0.141201437708847,0.100707571481131,0.0198669107581086,0.0617691419111668,0.139646001051095,0.10057170759523,0.628415227097841,0.0616221282895919,0.139521286900869,0.101599004863055,-0.000355956825254298,0.0640865691095918,0.139111440616518
61,0.1153,0.117331213016007,-0.000310687696233139,0.0175972046081275,0.0828413257554943,0.151821100276519,0.117233261485019,0.017836348023952,0.0822746617423506,0.152191861227687,0.11721773230437,0.564054021014737,0.0822573018806222,0.152178162728118,0.119925432969807,-0.00101801989192364,0.0853722684012472,0.154478597538367
62,0.1153,0.122490763040789,0.00314995789123433,0.0176621900103429,0.0878735067324142,0.157108019349165,0.125483891025155,0.0186472158728195,0.0889360195024852,0.162031762547825,0.125973760363241,0.589888790642801,0.0894120743284249,0.162535446398057,0.12241236306089,-0.000789862430251358,0.0876224063048441,0.157202319816936
63,0.1153,0.126071067616871,-0.0003985725711359,0.0176880016310972,0.0914032214614344,0.160738913772307,0.126043319522355,0.0180398370605863,0.0906858885966346,0.161400750448075,0.125993801171854,0.570582799373726,0.0906287128730306,0.161358889470677,0.130724386662389,0.000655037928255515,0.0969374241487712,0.164511349176007
64,0.1153,0.116279174967959,-0.00324210020648417,0.0181615391774324,0.0806832122763781,0.15187513765954,0.120636024886075,0.0188646059379882,0.0836620766650782,0.157609973107073,0.120669099467483,0.596693480961245,0.0836856543571705,0.157652544577795,0.11639593151623,0.000921051386718573,0.0812002699133222,0.151591593119137
65,0.1153,0.0800964518173814,-0.00247166657991882,0.0160596561874158,0.0486201040859507,0.111572799548812,0.0769768512022222,0.0167342196969883,0.0441783832867444,0.1097753191177,0.0766531771088537,0.529967781686355,0.0438054336867929,0.109500920530914,0.0785475763667565,-0.000944838186198747,0.0475441981498469,0.109550954583666
66,0.1153,0.13927410350977,0.00198770555795706,0.0172440979296697,0.105476292621735,0.173071914397804,0.133957321248067,0.0176022110802939,0.0994576214824193,0.168457021013715,0.133907138439072,0.556636873590647,0.0994064275755109,0.168407849302632,0.138281462854909,7.64362360336675e-05,0.105335238203479,0.171227687506339
67,0.1153,0.107874580257305,-0.00243685443549394,0.0196104523352512,0.0694387999596734,0.146310360554937,0.104894285113396,0.0207993746670863,0.0641282598649519,0.14566031036184,0.104130060302417,0.661144296397214,0.0631519122649817,0.145108208339852,0.108629622972034,-0.000907776645124212,0.0724119955315695,0.144847250412499
68,0.1153,0.118431036919052,0.0011829908784164,0.0168761041285078,0.0853544806278287,0.151507593210275,0.120960695603508,0.0174878243103139,0.0866851897873286,0.155236201419687,0.121054724073498,0.552870785034975,0.0867874377969714,0.155322010350025,0.121047235360546,-0.00126015677617859,0.0884648082108529,0.153629662510238
69,0.1153,0.0966946730831868,-0.00374479485154984,0.0175374197047956,0.0623219620800244,0.131067384086349,0.0945468529880002,0.0181584006699959,0.0589570416579601,0.13013666431804,0.0940129474884694,0.575430969916421,0.0583473664662093,0.12967852851073,0.0956133669865948,-0.000752323670658979,0.0617683042663701,0.12945842970682
70,0.1153,0.130304257922849,-0.000156214157783957,0.0186604413157467,0.0937304650083625,0.166878050837336,0.137670273756049,0.0204610703564662,0.0975673127722357,0.177773234739863,0.139795175404918,0.676861197171617,0.0978428837650455,0.18174746704479,0.130125751686838,0.000238388150428674,0.0947601523937373,0.165491350979938
71,0.1153,0.105417023139209,0.000493035094906368,0.0187513993056606,0.068664955840385,0.142169090438033,0.0944744621615056,0.0199938086606919,0.0552873172727644,0.133661607050247,0.0937275508763735,0.632985083493966,0.0544947289368189,0.132960372815928,0.102340337138862,-0.000891612211622475,0.0658773821582684,0.138803292119456
72,0.1153,0.10991749239176,-0.00188116699385412,0.0174754206225001,0.0756662973569709,0.144168687426548,0.111032933108307,0.0178010833892141,0.0761434507796536,0.145922415436961,0.111040465445663,0.562869660771061,0.0761534424303429,0.145927488460984,0.111379907324491,-0.000301746438923176,0.0776013924096014,0.145158422239381
73,0.1153,0.119926073601213,0.00220540956693467,0.0177483172269777,0.0851400110501451,0.154712136152281,0.120867123977961,0.0180817833327509,0.0854274798695126,0.156306768086409,0.121076983683873,0.572288058461039,0.0856062023318043,0.156547765035941,0.120005695509029,0.00106415587819273,0.0858545316261789,0.154156859391879
74,0.1153,0.0975972691168063,-0.000231622402438887,0.0177514077337747,0.062805149283722,0.13238938894989,0.094075925313941,0.018690301333694,0.0574436078397,0.130708242788182,0.0937568503559419,0.595575766892975,0.0568426818813092,0.130671018830575,0.0996727512871821,-0.00142984408046599,0.065127535492013,0.134217967082351
75,0.1153,0.134515463607539,0.00128310363864056,0.0181436844789188,0.0989544954819998,0.170076431733078,0.134724442092944,0.0189136525902594,0.0976543641999333,0.171794519985955,0.134919065921338,0.598097849339367,0.0978485771571496,0.171989554685526,0.134009489553041,-0.000432013483294391,0.0986023118117894,0.169416667294293
76,0.1153,0.112870886671625,0.000390719615926784,0.0185553956861097,0.0765029794079599,0.14923879393529,0.11320436278453,0.0194649171797936,0.0750538261500799,0.151354899418981,0.113296411975456,0.615688596072289,0.0751356374330515,0.151457186517861,0.115636612930005,0.000622116601738226,0.0797752742895636,0.151497951570446
77,0.1153,0.110369955704784,0.00612873098089784,0.0172751234712398,0.0765113358726718,0.144228575536897,0.110775675062413,0.0174273096186677,0.0766187758623961,0.144932574262431,0.111020590257251,0.552235879979461,0.0767926558037628,0.14524852471074,0.111077097180053,-0.000962722100900724,0.077415319999905,0.1447388743602
78,0.1153,0.0888309934651251,-0.00186792443622363,0.018861368342654,0.0518633908143794,0.125798596115871,0.0874006371089893,0.019815038281634,0.0485638757247043,0.126237398493274,0.0871663802241419,0.626281017272005,0.0483490806139689,0.125983679834315,0.0881301868522174,0.00208208504349071,0.0517461682447962,0.124514205459639
79,0.1153,0.152132348158923,0.00685760662763758,0.0184274521508028,0.116015205616514,0.188249490701332,0.152227512502744,0.0188996193429576,0.115184939269031,0.189270085736458,0.152676831210367,0.600166238175135,0.115478142377944,0.189875520042791,0.151247160701298,0.000902862896638681,0.115915667832684,0.186578653569911
80,0.1153,0.0903753114909753,0.00253454618173577,0.0186061487801888,0.0539079299908114,0.126842692991139,0.086934010218212,0.019406066673608,0.0488988184563573,0.124969201980067,0.0871776122814981,0.613529050097865,0.0491506877853175,0.125204536777679,0.0891498906813614,4.69871871993759e-06,0.0539000735228803,0.124399707839842
81,0.1153,0.136956758626479,0.00964656552759014,0.0161713446656364,0.105261505500248,0.16865201175271,0.140055494665384,0.0166964118655576,0.107331128737844,0.172779860592924,0.141611854764928,0.527922791741219,0.108890861132835,0.174332848397021,0.137533550901129,-0.000284191267439244,0.10619136077687,0.168875741025388
82,0.1153,0.142326519745187,0.00555552051433373,0.0167261837743305,0.109543801948701,0.175109237541673,0.139989548970981,0.0171318371512991,0.10641176516543,0.173567332776533,0.140116676243213,0.542264989379297,0.106506743991824,0.173726608494603,0.141628327503226,-0.000641360670651608,0.109620395292095,0.173636259714356
83,0.1153,0.105199822332137,0.00182393180079022,0.0173820020880187,0.0711317242604203,0.139267920403854,0.103698036436216,0.0180381236352622,0.0683439637624212,0.13905210911001,0.103816383103372,0.570439611185138,0.0684601697004241,0.139172596506319,0.108246093991898,0.000131046544005275,0.0744184260344999,0.142073761949296
84,0.1153,0.128156033140004,0.00901492988371046,0.0179667563230181,0.0929418378278813,0.163370228452127,0.130315392490101,0.0189751099239793,0.0931248604364129,0.167505924543789,0.131900548016963,0.598351425531242,0.0948143424375713,0.168986753596355,0.125341939033587,-0.00238790793207876,0.089343755445401,0.161340122621773
85,0.1153,0.110553556237638,-0.00236748364839247,0.0171135789767474,0.0770115577966314,0.144095554678645,0.110267148994062,0.0176833139316818,0.0756084905606504,0.144925807427474,0.110165047350968,0.55925664560919,0.0755019613354395,0.144828133366497,0.111806771904044,-0.000559361201319715,0.0786787434821193,0.144934800325968
86,0.1153,0.113919556504497,-0.00120636933602528,0.0193466899117055,0.0760007410574902,0.151838371951505,0.112302508251108,0.020805494759156,0.0715244878426258,0.153080528659591,0.112232088022832,0.658063601821538,0.0714448834134322,0.153019292632232,0.116842482432508,0.000251759229621089,0.0790578751007384,0.154627089764278
87,0.1153,0.105700650818161,-0.00161282368828146,0.0177508891536628,0.0709095473834192,0.140491754252903,0.109633054882576,0.0189431733295146,0.072505117403828,0.146760992361325,0.109868852082508,0.599113221358225,0.0727354299085801,0.147002274256435,0.11171491488756,0.00097739515327969,0.0748734498086096,0.14855637996651
88,0.1153,0.0835478132611898,-0.00808703580892773,0.0179837753109248,0.0483002613457166,0.118795365176663,0.0907392365404989,0.0191396814186774,0.0532261502843208,0.128252322796677,0.0900483375854908,0.603639268203035,0.0526343881217694,0.127462287049212,0.0895845429302092,-0.00170493827432758,0.0542865336311073,0.124882552229311
