"i","psi_true","tmle_sl","epsilon_sl","tmle_se_sl","tmle_lower_sl","tmle_upper_sl","cvtmle_sl","cvtmle_se_sl","cvtmle_lower_sl","cvtmle_upper_sl","cvaiptw_sl","cvaiptw_se_sl","cvaiptw_lower_sl","cvaiptw_upper_sl","tmle_underhal","epsilon_underhal","tmle_lower_underhal","tmle_upper_underhal"
21,0.1153,0.0928695302439172,0.00150515841437979,0.0240974665693154,0.0456393636494011,0.140099696838433,0.0965362295108518,0.0250891228904575,0.0473624522418557,0.145710006779848,0.096928523562227,0.561273977767979,0.0477306902452235,0.146126356879231,0.0955653562878309,0.00135920637814143,0.0488545875684718,0.14227612500719
22,0.1153,0.0802044317902899,-0.0127557009564286,0.0249046175997262,0.0313922782460841,0.129016585334496,0.0839002622040159,0.027458428671908,0.0300827309350143,0.137717793473017,0.0673712778017657,0.693205925543756,0.00660909938244302,0.128133456221088,0.0866378804559069,0.000581036024002161,0.0396659467707785,0.133609814141035
23,0.1153,0.120294961046053,-0.00229207042305567,0.0249846164901579,0.0713260125577981,0.169263909534308,0.121030239484458,0.0264941066781123,0.0691027445927957,0.17295773437612,0.120456949374542,0.591473459283035,0.0686120147902644,0.17230188395882,0.119212598187941,-0.000702647968828305,0.0720033001014681,0.166421896274414
24,0.1153,0.0647541257303294,-0.00733974794655001,0.0252602385977279,0.0152449678378942,0.114263283622765,0.0697298491897847,0.0267657679642608,0.0172699079612776,0.122189790418292,0.0692126205317647,0.596993421963206,0.0168838398854709,0.121541401178058,0.0677244376867575,0.000862111790483233,0.0185118721016197,0.116937003271895
25,0.1153,0.14544911147695,0.0062825443731913,0.0234294112017265,0.0995283093425864,0.191369913611313,0.139833354489932,0.0245789381287556,0.0916595209793328,0.188007188000532,0.141270381116737,0.550156564043477,0.0930470320783553,0.189493730155119,0.144062349632182,0.000667182320222356,0.0994521421071919,0.188672557157172
26,0.1153,0.137597009629169,0.00448587169322063,0.0235831887620267,0.0913748090149871,0.183819210243351,0.134215035085959,0.0259679949678257,0.083318700198303,0.185111369973614,0.134985489528245,0.580415534614669,0.0841098247769099,0.18586115427958,0.138103743689876,0.000710739590761143,0.0930615875670334,0.183145899812719
27,0.1153,0.0976394041688376,-0.0128002833481192,0.0267525728487444,0.0452053248915145,0.150073483446161,0.0985576381895303,0.0277981209220106,0.0440743223445003,0.15304095403456,0.0954367265458475,0.625535603556353,0.0406061133754315,0.150267339716263,0.100547974658397,-0.00243017403531302,0.0511515999310795,0.149944349385714
28,0.1153,0.0805985340208487,-0.0134069672902116,0.0253933766204473,0.0308284303989105,0.130368637642787,0.0808546698961654,0.0261488684158105,0.0296038295646999,0.132105510227631,0.0803459160218739,0.584915662349896,0.0290757976828216,0.131616034360926,0.084581124678944,0.00176415175541553,0.036342420225831,0.132819829132057
29,0.1153,0.0285395065587542,-0.00998865637709466,0.0239249697542319,-0.0183525724907504,0.0754315856082589,0.0339408563047495,0.0253774931877836,-0.0157981163612168,0.0836798289707158,0.0332627465513401,0.568979219508392,-0.016610480982797,0.0831359740854772,0.023513166422349,-0.0019075631599748,-0.0231752432318259,0.070201576076524
30,0.1153,0.132494528398815,0.00426438400662739,0.0237347575673949,0.0859752583849314,0.179013798412698,0.13061278474104,0.0247965294755548,0.0820124800273664,0.179213089454713,0.130459694807076,0.55428992372858,0.0818740408180256,0.179045348796127,0.133176507488043,0.000912515224180669,0.0883078559549113,0.178045159021175
31,0.1153,0.140121831437515,0.00282438663309007,0.0243074381803237,0.0924801280476463,0.187763534827383,0.135074686442573,0.0269025359820357,0.0823466848249902,0.187802688060156,0.135122612686898,0.600725748393282,0.0824666792046192,0.187778546169177,0.134112977508555,-0.00467021881071248,0.082459652697964,0.185766302319146
32,0.1153,0.130402789853889,0.0104306584887645,0.0238630867368686,0.0836319992896712,0.177173580418107,0.129605199553009,0.028920643945144,0.0729217790108202,0.186288620095197,0.132520195470453,0.643628042425162,0.0761037101110124,0.188936680829894,0.134772638490443,0.000526747846934872,0.0887557571157479,0.180789519865138
33,0.1153,0.109187610569162,-0.00548767430503945,0.0249214596443209,0.0603424472241248,0.1580327739142,0.116349486138101,0.0265888055214278,0.0642363849241628,0.168462587352039,0.114693382734975,0.597449204919904,0.0623246509510543,0.167062114518896,0.107834814824861,-0.00312561980134893,0.06074382466954,0.154925804980183
34,0.1153,0.0948935770035431,-0.0015695428236178,0.0220587147057619,0.0516592906350057,0.138127863372081,0.0828811322002388,0.0266615225913689,0.0306255081481547,0.135136756252323,0.0822586420583005,0.597343548847792,0.0298991714374311,0.13461811267917,0.0952781898695442,0.000202532923673881,0.0427623796602758,0.147794000078813
35,0.1153,0.0932553896835973,-0.00570404556095932,0.0242381946769114,0.0457494010665805,0.140761378300614,0.0952520856573777,0.0253467363723684,0.0455733952419043,0.144930776072851,0.0949203350314531,0.567073095943451,0.0452141865944131,0.144626483468493,0.095394982862765,-0.000799428977958718,0.0490294885643492,0.141760477161181
36,0.1153,0.135103701797233,0.00352152381092159,0.025450644575896,0.0852213550451473,0.184986048549319,0.136380140956699,0.0279455684466514,0.0816078332737629,0.191152448639634,0.13803445457259,0.625350456729547,0.0832200702370844,0.192848838908096,0.134688576032625,0.000163844285787011,0.085542516846087,0.183834635219164
37,0.1153,0.0485069152043189,-0.0203303225290475,0.0281151515758296,-0.00659776930419158,0.103611599712829,0.0482425874663219,0.0303907675004181,-0.011322222297028,0.107807397229672,0.0367330779631054,0.703527949885981,-0.0249338657815265,0.0984000217077372,0.0478915617993542,-0.00270070995127453,-0.00402846749606655,0.099811591094775
38,0.1153,0.118997803868977,0.00452127752509618,0.0241517984948122,0.0716611486572761,0.166334459080677,0.122842744325618,0.0249259481222925,0.0739887837254112,0.171696704925825,0.123332135424244,0.559214587994141,0.0743148155798785,0.17234945526861,0.116277430060016,-0.000536168888299507,0.0709718460472152,0.161583014072817
39,0.1153,0.133849615547282,0.00869269807231838,0.0298941482709695,0.075258161587681,0.192441069506882,0.139027301471906,0.0313629254782361,0.0775570970847492,0.200497505859062,0.140676397418881,0.695732319060958,0.0796927708439776,0.201660023993785,0.136603501720881,-0.0020402894439548,0.0821659060403916,0.19104109740137
40,0.1153,0.0997913832361048,-0.00485004438562378,0.024592559399351,0.0515908525257149,0.147991913946495,0.0994104174805272,0.025859131290687,0.048727451479288,0.150093383481766,0.0988996606142254,0.577532393603135,0.0482767143150783,0.149522606913373,0.10341549103015,0.00213694300954078,0.0575030992427825,0.149327882817517
41,0.1153,0.088108794453348,-0.0134013507498089,0.0254700192609643,0.0381884740163166,0.138029114890379,0.089998804199857,0.0278414648352086,0.0354305358460097,0.144567072553704,0.0809836667516602,0.686782046808104,0.0207845661299972,0.141182767373323,0.0916965367321197,-0.00226060691333303,0.0427383972961722,0.140654676168067
42,0.1153,0.108291375593886,0.00713637155736916,0.0244706610309798,0.0603297612952779,0.156252989892494,0.107381851982302,0.0262065464093237,0.0560179648608504,0.158745739103754,0.107846541644899,0.587321852956638,0.056365511399918,0.159327571889881,0.104741426809384,-0.00165391824605864,0.0575081775190295,0.151974676099738
43,0.1153,0.123825053558019,0.00760232028605774,0.0235697442225599,0.0776292037569808,0.170020903359058,0.13671504203066,0.0269819779485791,0.0838313370197911,0.189598747041529,0.139513903275989,0.615276006839653,0.0855825834082402,0.193445223143738,0.12407665047449,-0.00122357750082017,0.0789453565882356,0.169207944360744
44,0.1153,0.110750430183014,-0.00164357425055506,0.0282425789951556,0.0553959925219819,0.166104867844047,0.116355285798988,0.0302027857987919,0.0571589134005783,0.175551658197398,0.11665742732212,0.675524702945415,0.057445076396481,0.175869778247759,0.112068649276553,-0.00160285386592012,0.0559505897694822,0.168186708783623
45,0.1153,0.0704814266905341,-0.00625459377395239,0.0240776517170388,0.0232900964928391,0.117672756888229,0.0990783231354278,0.0420199615408597,0.0167207118835846,0.181435934387271,0.105674641942893,1.04377224531681,0.014183970755499,0.197165313130287,0.0754814332499639,0.00226827711265339,0.0295752396832182,0.12138762681671
46,0.1153,0.114852020086873,-0.0101495901373267,0.0255430491307161,0.064788563735332,0.164915476438413,0.10928867238637,0.0326426348422518,0.0453102837350641,0.173267061037676,0.105495160337773,0.772424773393362,0.0377891437459258,0.17320117692962,0.118055638788937,-0.000788737480626363,0.068574892659624,0.167536384918251
47,0.1153,0.0924999922013537,-0.0118557435860659,0.0248405619247064,0.0438133854731922,0.141186598929515,0.0875113366865016,0.0267400676036016,0.0351017672392763,0.139920906133727,0.083626731605821,0.615099905025915,0.0297108477426299,0.137542615469012,0.0904885484542715,-0.00240690648961856,0.0430386107089163,0.137938486199627
48,0.1153,0.0841858110003339,-0.0105258398960348,0.0251371914012131,0.0349178211814662,0.133453800819202,0.0797131483093307,0.0264454913052874,0.0278809377975003,0.131545358821161,0.075880839559601,0.595927959329221,0.0236454508308886,0.128116228288313,0.0862152225065096,-0.00306320826182818,0.0388458823032743,0.133584562709745
49,0.1153,0.0519518281463103,-0.00898909747859442,0.0230290962825314,0.00681562883604359,0.0970880274565771,0.0531265017444155,0.0234165330715016,0.00723094028148125,0.0990220632073498,0.0537517145367749,0.523220806001387,0.00788938878989068,0.099614040283659,0.0545759103574718,-0.000647799168507179,0.0062609694258183,0.102890851289125
50,0.1153,0.141663938549578,0.0101811286778816,0.0243393019952577,0.093959783230029,0.189368093869127,0.130935001288813,0.0253450631282013,0.0812595903716447,0.180610412205982,0.132550216867214,0.565510238748217,0.0829810589033387,0.182119374831089,0.14530768697541,-0.00150397754514562,0.0989837204544561,0.191631653496363
51,0.1153,0.133685764877041,0.00255468187382547,0.0273448615404954,0.0800908210954352,0.187280708658646,0.134280961974603,0.0280920221921842,0.0792216102250219,0.189340313724184,0.135122583378786,0.630333431167526,0.079871422076,0.190373744681572,0.134538105365782,9.23217356943039e-05,0.0831760392290908,0.185900171502473
52,0.1153,0.103096218044334,-0.00873435867354182,0.0245130284243318,0.0550515651806374,0.151140870908031,0.0983439540797403,0.0266013513880092,0.0462062634191477,0.150481644740333,0.0937050003303896,0.605250862516305,0.0406524231069377,0.146757577553842,0.0988921407393704,1.36413184979137e-05,0.0535219221762575,0.144262359302483
53,0.1153,0.180212961184389,0.0176503929264968,0.0232925586749168,0.134560385073766,0.225865537295012,0.184360793155674,0.0248560511566223,0.135643828090809,0.233077758220539,0.189290271934417,0.563368405768897,0.13990885390876,0.238671689960075,0.176718302504375,0.00117679521123343,0.132197443744991,0.221239161263759
54,0.1153,0.134349769626739,0.00485312085194921,0.024705555025981,0.0859277715577431,0.182771767695734,0.145032524360119,0.0318580087273262,0.0825919746353966,0.207473074084841,0.156903078302277,0.689556829874411,0.096460757221098,0.217345399383456,0.135439883135778,0.00149089688193528,0.0870415021214116,0.183838264150144
55,0.1153,0.106542575669079,-0.00287065424317482,0.0249388140561661,0.0576633983018518,0.155421753036305,0.117328893344687,0.026128945166811,0.0661171018637157,0.168540684825659,0.117666889867481,0.584208328147996,0.0664587721048727,0.16887500763009,0.105750796045033,-0.00300180055946967,0.0535476952443701,0.157953896845696
56,0.1153,0.144497884545791,0.00540979243715592,0.024371848275673,0.0967299396887977,0.192265829402785,0.145957186446538,0.0280427581511471,0.0909943904431225,0.200919982449953,0.147249048205993,0.633683220028123,0.0917042649635863,0.202793831448399,0.149166562911127,0.00210627365365354,0.102459262156651,0.195873863665603
57,0.1153,0.111984803460416,-9.53841199448554e-05,0.0248198260200111,0.0633388383586443,0.160630768562188,0.109072531574967,0.0269728780660735,0.0562066620060722,0.161938401143861,0.109098062079681,0.603154721859426,0.056229219685797,0.161966904473565,0.112795214417329,-0.00286820931318763,0.065945775363278,0.15964465347138
58,0.1153,0.14991693498664,0.0129571677892314,0.0241184276662308,0.102645685397093,0.197188184576187,0.15198477107494,0.0256283856480862,0.101754058222787,0.202215483927092,0.152276782808759,0.577726405310274,0.101636830633681,0.202916734983838,0.154822766553516,0.00301939640647131,0.10986964900314,0.199775884103892
59,0.1153,0.150632164978962,-0.000917897263979703,0.0312804303298712,0.0893236481115006,0.211940681846424,0.146195345911013,0.0390110083545479,0.0697351745355079,0.222655517286518,0.138548438203992,0.861889320496601,0.0630005083033009,0.214096368104683,0.147961103930901,0.00374297071943851,0.0962968639432619,0.19962534391854
60,0.1153,0.115045925477107,0.00135643134553519,0.0248903372051592,0.0662617609919374,0.163830089962276,0.11237258287937,0.027948406257917,0.0575947131885587,0.167150452570181,0.113082860009606,0.625924461764541,0.058218161914415,0.167947558104797,0.115955119742161,-0.000143444383964512,0.0705231396262409,0.161387099858082
61,0.1153,0.12943143696211,-0.00152451314303761,0.0236633907519575,0.0830520433361749,0.175810830588045,0.122918593533709,0.0274360570775837,0.0691449097838599,0.176692277283559,0.122003798130818,0.620245303379438,0.0676369002164268,0.176370696045209,0.124286679579754,-0.001865099063754,0.078655165013962,0.169918194145546
62,0.1153,0.126519615307902,-0.000869504834196211,0.0246639017305271,0.0781792561978341,0.17485997441797,0.119253033960419,0.0260686766123242,0.068159366675642,0.170346701245196,0.118344972730096,0.583936954971835,0.0671606418751585,0.169529303585033,0.130701932580924,-0.000238726700210475,0.084164204225312,0.177239660936536
63,0.1153,0.14889345909255,0.000774460852761832,0.0239554361671469,0.101941666970994,0.195845251214106,0.152242439855493,0.0257216175786994,0.10182899577713,0.202655883933856,0.152689185874439,0.574493925500742,0.102332573047289,0.203045798701589,0.155797225288244,-0.00184969602676356,0.109835543968111,0.201758906608377
64,0.1153,0.123330530910158,-0.0048005801854268,0.0243391350655011,0.07562670276692,0.171034359053396,0.129485268279538,0.0247198346595284,0.0810352826430778,0.177935253915999,0.129516214980584,0.552755313426299,0.0810650755153636,0.177967354445804,0.124288956786172,-0.00192837220344186,0.0773368091029949,0.17124110446935
65,0.1153,0.106108736072139,-0.0010908896272613,0.023563927098176,0.0599242876253868,0.152293184518892,0.112202776024276,0.0245832654085001,0.0640204612012268,0.160385090847326,0.1124070718903,0.549501360243055,0.0642411539972031,0.160572989783397,0.109030118725604,-0.0005662969427791,0.0632632874261226,0.154796950025085
66,0.1153,0.123152057826842,0.0162273362945818,0.024988195339753,0.0741760949222749,0.17212802073141,0.114508431565752,0.0295626917867845,0.0565666203775966,0.172450242753908,0.115875066122134,0.644391825434255,0.0593916322301404,0.172358500014128,0.122060358907617,0.00123953902783791,0.0742446367692169,0.169876081046017
67,0.1153,0.0719802918100141,-0.00633354562839004,0.0265653562346512,0.0199131503536211,0.124047433266407,0.0784917554789967,0.0289634985915561,0.0217243413732702,0.135259169584723,0.077477477330145,0.6490785568118,0.0205832333200142,0.134371721340276,0.0781475457051374,-0.00254703123602448,0.0255418700155517,0.130753221394723
68,0.1153,0.0963581591422536,-0.00128025014651892,0.0261451634343604,0.0451145804409935,0.147601737843514,0.0992541237149181,0.0277026724711489,0.044957883395957,0.153550364033879,0.0994284809402334,0.619512913178872,0.0451257798574036,0.153731182023063,0.0969130114536818,0.0018477453695047,0.0474131999992248,0.146412822908139
69,0.1153,0.138902560048036,0.0135450262319159,0.0232804401705178,0.0932737357695813,0.18453138432649,0.134112720779814,0.0257399394658713,0.0836633664624651,0.184562075097163,0.134676081326476,0.575568318639151,0.0842252937885176,0.185126868864434,0.135349790290318,0.00146099097662578,0.0906074205556937,0.180092160024943
70,0.1153,0.125173441387387,0.0028997750296501,0.0244808705036467,0.077191816890051,0.173155065884724,0.11873528091519,0.0276331814557811,0.0645752404835986,0.172895321346781,0.115916655671684,0.619855685102159,0.0615839093050614,0.170249402038307,0.119546759530374,-0.00395504185842622,0.0717938477936021,0.167299671267146
71,0.1153,0.136375854577999,0.00682981827429667,0.0248166897846251,0.0877360363846307,0.185015672771367,0.129061340031191,0.026777736895085,0.0765779401293354,0.181544739933047,0.129210422329218,0.597333416679984,0.0768518398320148,0.181569004826421,0.131569777239182,-0.00264519218371162,0.0842388316635118,0.178900722814851
72,0.1153,0.0789813281065677,-0.00861928547890929,0.023558507323029,0.0328075022239077,0.125155153989228,0.0775537848781206,0.0275361612361735,0.0235839005827327,0.131523669173508,0.0759847576094987,0.618617161428978,0.021760572629375,0.130208942589622,0.0825844920794104,-0.00212226652484969,0.0358653116192661,0.129303672539555
73,0.1153,0.0969225870710521,-0.010462145498142,0.0309422905829036,0.0362768119293882,0.157568362212716,0.103977331219864,0.0357969571801144,0.0338165843907174,0.174138078049011,0.101453800559788,0.810667333668628,0.0303956757631034,0.172511925356473,0.105172760985995,-0.00518143896652917,0.0518021444816061,0.158543377490383
74,0.1153,0.0987858498614717,-0.000899937957349761,0.025021377080498,0.0497448519400996,0.147826847782844,0.0874604547482606,0.0257509670101141,0.036989486841358,0.137931422655163,0.0862117973992034,0.577191688739793,0.0356187151980563,0.13680487960035,0.0991094238130079,0.000465913104129996,0.0510205672812356,0.14719828034478
75,0.1153,0.117669850715123,0.000148968312376435,0.0261352732638494,0.0664456563918657,0.168894045038381,0.11856741309361,0.0273238188108484,0.0650137123042487,0.172121113882971,0.118659550850669,0.611244004407016,0.0650816515786933,0.172237450122646,0.120929724992465,0.00243275220464622,0.071487233995555,0.170372215989374
76,0.1153,0.189266505583849,0.0159764825268336,0.024530316520309,0.141187968674676,0.237345042493023,0.180077077959139,0.0259621074327011,0.129192282428286,0.230961873489993,0.183303163079469,0.558012387054048,0.13439122079367,0.232215105365268,0.191100619982435,0.000282068050694068,0.147021008266356,0.235180231698515
77,0.1153,0.121060532937439,-0.00433633011811999,0.0245327206635272,0.0729772839941438,0.169143781880733,0.120191435169349,0.0264882696917032,0.0682753805608267,0.172107489777871,0.118963979143805,0.593059221559146,0.0669800463675022,0.170947911920108,0.119745893338646,-0.000180577734871167,0.0730986308232175,0.166393155854075
78,0.1153,0.0822088660934904,-0.0113195726266485,0.0249162252877107,0.0333739618988912,0.13104377028809,0.0778374092862278,0.0272384442988815,0.0244510394655197,0.131223779106936,0.0752659117070573,0.607227830062186,0.0220400456377868,0.128491777776328,0.0777814351420678,-0.00109317120168531,0.0298486126837427,0.125714257600393
79,0.1153,0.126341310201819,-0.000175343698883793,0.025302895069201,0.0767485471615891,0.175934073242049,0.129265455589605,0.0265110466368934,0.0773047589888322,0.181226152190378,0.129416182542675,0.592656527947067,0.0774675474177679,0.181364817667582,0.13055571800622,-0.000230497248619846,0.0820749952005323,0.179036440811907
80,0.1153,0.159684994617337,0.0169868566776904,0.0237791448344009,0.11307872715875,0.206291262075925,0.152469058415082,0.0254920692690981,0.10250552075625,0.202432596073915,0.15465797121784,0.573926227233116,0.104351119337842,0.204964823097839,0.160274021377436,0.00178936240259138,0.114977691923098,0.205570350831774
81,0.1153,0.10987318168504,-0.00109435570977054,0.024107998341948,0.0626223731954704,0.157123990174609,0.108338820566743,0.0262843224076443,0.0568224952897208,0.159855145843765,0.107961710558705,0.588691861364966,0.0563605937820372,0.159562827335372,0.108266950673461,-0.0054251888943709,0.0601658282900611,0.156368073056861
82,0.1153,0.106994490626086,-0.0121200691121547,0.0242366971737503,0.0594914370613314,0.15449754419084,0.102235986107949,0.0253615568748308,0.0525282480414163,0.151943724174481,0.100513015573538,0.574304705002747,0.0501729886543209,0.150853042492755,0.10462259589479,-0.00183544713663179,0.0580630655570348,0.151182126232546
83,0.1153,0.111465157315403,0.00789460196525089,0.0255865508200797,0.0613164392194426,0.161613875411363,0.116903783400853,0.0280271094313807,0.0619716583245844,0.171835908477122,0.117709188964892,0.628015070139169,0.0626612409660534,0.172757136963731,0.11416976983103,0.00211838496488913,0.063198149273151,0.165141390388909
84,0.1153,0.081151628363237,-0.0141989752899605,0.0252658417266302,0.0316314885399525,0.130671768186521,0.088258395888534,0.0260750889602359,0.0371521606327937,0.139364631144274,0.0876974431741723,0.581917474258365,0.0366901276084941,0.13870475873985,0.0869383112002045,0.00114941555531675,0.0396661183249783,0.134210504075431
85,0.1153,0.151461811928002,0.00568713282098001,0.0253025072780354,0.10186980894449,0.201053814911514,0.151726720680791,0.0272743718133565,0.0982699342256578,0.205183507135924,0.15199611103095,0.611070412281855,0.0984334277796289,0.205558794282271,0.156110770545934,0.00264395442865096,0.106103308908296,0.206118232183571
86,0.1153,0.0909802659873669,-0.00889661882214603,0.0247986093073248,0.0423758848783305,0.139584647096403,0.0871574282385509,0.0339188800854221,0.0206776448751907,0.153637211601911,0.0784716016930831,0.76045007621267,0.0118152135879512,0.145127989798215,0.08263655556271,-0.00141964975836343,0.0353940731770194,0.129879037948401
87,0.1153,0.0791471742056443,-0.00200478434488431,0.0239425986503189,0.0322205431547219,0.126073805256567,0.0675580808034088,0.0268188519573875,0.0149940968602179,0.1201220647466,0.0663497022790743,0.597297372552564,0.01399427918894,0.118705125369209,0.0857717746607002,0.00270910274978804,0.037017378347877,0.134526170973523
88,0.1153,0.10607055912198,-0.0128994947209667,0.0261446380967761,0.0548280100634649,0.157313108180495,0.111539903352995,0.0269307964563928,0.0587565122234859,0.164323294482504,0.109699680141394,0.600909626449424,0.0570276290368572,0.162371731245931,0.104532412135197,-0.00197632996580717,0.0565434241423055,0.152521400128088
89,0.1153,0.0900987983125086,-0.00897948764866761,0.025307362357713,0.0404972795476865,0.139700317077331,0.123979635208945,0.0336241037299877,0.0580776028857306,0.18988166753216,0.124287078082904,0.755292191961088,0.0580827984661911,0.190491357699617,0.103107419716638,-0.000503296715439918,0.0552089991439899,0.151005840289285
