"i","psi_true","tmle_sl","tmle_se_sl","tmle_lower_sl","tmle_upper_sl","cvtmle_sl","cvtmle_se_sl","cvtmle_lower_sl","cvtmle_upper_sl","cvaiptw_sl","cvaiptw_se_sl","cvaiptw_lower_sl","cvaiptw_upper_sl","tmle_hal","tmle_se_hal","tmle_lower_hal","tmle_upper_hal","cvtmle_hal","cvtmle_se_hal","cvtmle_lower_hal","cvtmle_upper_hal","cvaiptw_hal","cvaiptw_se_hal","cvaiptw_lower_hal","cvaiptw_upper_hal"
1,-0.011868709434769,-0.0111903293813588,0.0972294844897851,-0.201756617216733,0.179375958454016,-0.0246169076236622,0.0999973486104374,-0.220608109449616,0.171374294202291,-0.0246519619327398,2.23621317017312,-0.220664688631686,0.171360764766206,-0.039835718254294,0.0939613047124725,-0.223996491431134,0.144325054922546,-0.0247906795776868,0.100352437389779,-0.221477842622464,0.17189648346709,-0.0249052347424576,2.24390936479092,-0.221592562643276,0.171782093158361
2,-0.011868709434769,-0.0804131506860625,0.0955104792613385,-0.267610250184446,0.106783948812321,-0.0734148840650524,0.0966563974192385,-0.26285794188215,0.116028173752045,-0.0734208349422054,2.16131008835458,-0.262868017040469,0.116026347156058,-0.0706862829580592,0.0934093373592512,-0.253765220001943,0.112392654085825,-0.0723426956820507,0.0961111279985617,-0.260717045072751,0.116031653708649,-0.0731871102993722,2.14917633347576,-0.261570721888966,0.115196501290221
3,-0.011868709434769,0.0848443260726548,0.0935044031384694,-0.0984209364746592,0.268109588619969,0.0900280315444584,0.0938632807220417,-0.0939406181415161,0.273996681230433,0.0899633815774602,2.09885456297817,-0.094009332348568,0.273936095503488,0.0718560229771665,0.0902396592106692,-0.105010459052913,0.248722505007246,0.0789352918855985,0.0940380066955301,-0.105375814415577,0.263246398186774,0.0793966955232778,2.10264067564839,-0.104907885810553,0.263701276857109
4,-0.011868709434769,-0.0662306332423839,0.0864025147274878,-0.235576450281952,0.103115183797184,-0.0634972093447158,0.0883241320906759,-0.236609327208199,0.109614908518767,-0.0636413313913013,1.97495423027498,-0.23675370231605,0.109471039533447,-0.050104591846424,0.0870162659319996,-0.220653339142303,0.120444155449455,-0.044824382066095,0.0892239239589339,-0.219700059584946,0.130051295452756,-0.0446888628552687,1.99514334638487,-0.219570887832289,0.130193162121752
5,-0.011868709434769,0.0552188777818156,0.0971858693846179,-0.135261926018249,0.245699681581881,0.0544904485831652,0.099604990615371,-0.140731745703412,0.249712642869742,0.0545058603432428,2.22720906590818,-0.140717621818557,0.249729342505043,0.045121407737386,0.0927217217619921,-0.136609827500662,0.226852642975434,0.0475676071597253,0.0995255349624131,-0.147498856908686,0.242634071228137,0.0477920786891454,2.22545333081912,-0.147277506506678,0.242861663884969
6,-0.011868709434769,0.00309450424018467,0.0906697737113726,-0.174614986720502,0.180803995200872,-0.0142742369429979,0.0945420869843018,-0.199573322455482,0.171024848569487,-0.0146800847070423,2.11678636107408,-0.20022459003752,0.170864420623435,-0.0258247429913637,0.089257530238345,-0.200766287607515,0.149116801624787,-0.0340840730300186,0.0917555655611298,-0.213921676910937,0.1457535308509,-0.0340810970916098,2.05171726525486,-0.213922044699828,0.145759850516608
7,-0.011868709434769,0.0314113119551263,0.085209808680124,-0.135596844187465,0.198419468097718,0.0376361326319618,0.0995370269529645,-0.157452855324041,0.232725120587965,0.037379304006694,2.22572886972075,-0.157714433238737,0.232473041252125,0.047149924037915,0.0919554788042564,-0.133079502599564,0.227379350675394,0.0353480447986286,0.103361328624899,-0.167236436700382,0.237932526297639,0.0375881604615125,2.30963209434479,-0.164860018684517,0.240036339607542
8,-0.011868709434769,-0.0203906116746721,0.0801479510661167,-0.177477709198939,0.136696485849595,-0.00560008781306951,0.0953988226926781,-0.192578344458241,0.181378168832102,-0.00581721315024408,2.13310871580891,-0.192792435954527,0.181158009654039,-0.0152835676455222,0.0854930726079161,-0.182846910884706,0.152279775593661,-0.0107047867124119,0.0909551390682781,-0.188973583495069,0.167564010070245,-0.0107108827402451,2.03368965826637,-0.188971640924305,0.167549875443814
9,-0.011868709434769,-0.000390803165113911,0.0933017257752796,-0.183258825380094,0.182477219049866,0.00402984719072383,0.0953031883618217,-0.182760969610283,0.190820663991731,0.00404262086272611,2.1310751479869,-0.182754351862792,0.190839593588244,0.00752937796823582,0.0915549337893169,-0.171914994865775,0.186973750802246,-0.013608665258229,0.097651502712781,-0.205002093611495,0.177784763095037,-0.0145956978697254,2.18502957540966,-0.206121984677494,0.176930588938044
10,-0.011868709434769,-0.117657117741706,0.0899530235444353,-0.293961804189283,0.0586475687058707,-0.179182726265914,0.116937274915913,-0.408375573551363,0.0500101210195358,-0.247187702438519,3.69497560533571,-0.571066594284895,0.0766911894078576,-0.0874285848488996,0.0853807356200391,-0.254771751637712,0.0799145819399132,-0.0870928856030786,0.0869937507279407,-0.257597503909897,0.0834117327037402,-0.0871220869804281,1.94523383175946,-0.257629350114333,0.0833851761534765
